date,bitcoin,doge,stellar,little,monero,tether,tesla,tsmc,nvidia,intel,amd,qualcom
3/30/2017,1026.430054,0.000304,0.002302,6.98063,20.878401,0.999986,55.584,33.07,109.400002,35.75,14.05,57.200001
3/31/2017,1071.790039,0.000328,0.002356,6.66706,20.5371,1,55.66,32.84,108.93,36.07,14.55,57.34
4/3/2017,1143.810059,0.000427,0.003124,8.07058,20.3284,0.999752,59.703999,32.889999,108.379997,36.16,14.64,56.5
4/4/2017,1133.25,0.000432,0.003046,8.28936,21.353399,1.00002,60.740002,32.860001,100.779999,36.279999,14.16,56.68
4/5/2017,1124.780029,0.000442,0.003131,11.094,19.617399,1.00011,59,32.900002,100.029999,36.220001,14.17,56.470001
4/6/2017,1182.680054,0.00045,0.002824,10.2517,19.2707,0.999939,59.740002,32.860001,100.760002,36.029999,13.27,56.529999
4/7/2017,1176.900024,0.000398,0.002767,9.37156,19.3867,0.999873,60.507999,32.869999,100.330002,36.029999,13.52,56.32
4/10/2017,1187.130005,0.0004,0.002788,8.91704,21.8284,0.999931,62.478001,32.52,97.769997,35.799999,13.1,56.52
4/11/2017,1205.01001,0.00039,0.002782,8.85383,21.3556,0.999843,61.742001,32.400002,98.120003,35.740002,13.1,55.349998
4/12/2017,1200.369995,0.000414,0.003036,10.7856,21.764,0.999562,59.368,32.279999,97.309998,35.630001,12.76,53.389999
4/13/2017,1169.280029,0.000425,0.00306,10.1495,21.480499,0.999612,60.799999,31.83,95.489998,35.25,12.31,52.790001
4/17/2017,1193.910034,0.000459,0.003555,10.4216,20.5611,0.999288,60.287998,32.029999,99.230003,35.48,12.79,52.889999
4/18/2017,1211.670044,0.000459,0.003706,10.3201,21.058701,0.999616,60.049999,31.790001,99.290001,35.77,12.95,52.669998
4/19/2017,1210.290039,0.000448,0.003574,9.65808,20.394501,0.999523,61.104,31.610001,99.68,35.91,12.84,52.610001
4/20/2017,1229.079956,0.000443,0.003368,10.3349,20.240499,0.998275,60.501999,31.790001,101.260002,36.18,13.11,52.66
4/21/2017,1222.050049,0.000451,0.003466,11.2278,20.2927,0.984169,61.119999,32.080002,101.68,36.32,13,52.5
4/24/2017,1250.150024,0.000515,0.00384,14.9655,19.558399,0.91789,61.605999,32.700001,102.949997,36.75,13.13,52.810001
4/25/2017,1265.48999,0.000527,0.003808,15.2128,19.6525,0.913595,62.757999,33.07,104.739998,36.869999,13.49,53
4/26/2017,1281.079956,0.000544,0.003835,14.8481,19.371799,0.92105,62.034,33,104.019997,36.93,13.41,53.040001
4/27/2017,1317.72998,0.000632,0.00397,14.622,21.2078,0.924351,61.726002,33.02,105.639999,37.43,13.62,53.209999
4/28/2017,1316.47998,0.000678,0.004551,14.3415,22.348101,0.934542,62.813999,33.07,104.300003,36.150002,13.3,53.740002
5/1/2017,1421.599976,0.000686,0.005138,15.9177,22.767799,0.935871,64.566002,33.400002,106.639999,36.310001,13.62,53.599998
5/2/2017,1452.819946,0.00061,0.004834,15.895,23.0424,0.932607,63.778,33.93,103.480003,36.970001,10.32,53.290001
5/3/2017,1490.089966,0.000678,0.005197,21.042601,25.200001,0.933351,62.203999,34.290001,104.25,36.98,10.39,54.490002
5/4/2017,1537.670044,0.000744,0.006628,23.3936,25.9863,0.945931,59.091999,34.139999,103.849998,36.849998,10.1,54.91
5/5/2017,1555.449951,0.00084,0.010877,26.266899,28.451599,0.955601,61.669998,34.419998,103.860001,36.82,10.19,54.93
5/8/2017,1723.349976,0.001521,0.03988,28.9582,30.4683,0.96726,61.438,34.98,102.769997,36.540001,10.04,54.619999
5/9/2017,1755.359985,0.001239,0.027647,33.583,28.659201,0.970487,64.251999,35.41,102.940002,36.369999,10.18,55.150002
5/10/2017,1787.130005,0.001239,0.031376,31.962099,29.8409,0.982,65.043999,35.41,121.290001,36.009998,10.79,55.330002
5/11/2017,1848.569946,0.001212,0.036203,30.717699,29.5133,0.983721,64.620003,35.560001,126.5,35.689999,11.07,54.68
5/12/2017,1724.23999,0.001183,0.040706,27.454901,28.6782,0.97607,64.961998,35.369999,127.889999,35.529999,11.26,55.32
5/15/2017,1738.430054,0.001128,0.043552,25.365299,27.787399,0.967298,63.175999,35.060001,134.309998,35.630001,11.42,55.400002
5/16/2017,1734.449951,0.001059,0.049368,23.3277,26.264,0.958591,63.402,35.029999,136.809998,35.82,12.75,55.950001
5/17/2017,1839.089966,0.001318,0.048568,25.4044,26.926399,0.970429,61.222,34.419998,127.720001,35.040001,11.2,55.360001
5/18/2017,1888.650024,0.001508,0.04627,28.357599,30.331499,0.967143,62.612,34.900002,133.070007,35.220001,11.28,56.119999
5/19/2017,1987.709961,0.001518,0.049576,27.6975,31.8717,1.0012,62.166,35.200001,136,35.400002,11.41,57.669998
5/22/2017,2173.399902,0.003405,0.051003,25.381001,36.165699,1.00786,62.07,35.400002,138.899994,35.77,11.04,59.279999
5/23/2017,2320.419922,0.003562,0.0555,32.112099,55.6222,1.0063,60.771999,35.400002,137.029999,35.860001,10.89,59.220001
5/24/2017,2443.639893,0.003659,0.051364,34.4534,45.382,1.01686,62.043999,35.52,138.570007,36.119999,10.89,58.639999
5/25/2017,2304.97998,0.002994,0.040021,29.9002,40.115501,1.0366,63.366001,35.57,138.259995,36.259998,10.98,58.450001
5/26/2017,2202.419922,0.002424,0.041065,23.748301,38.711601,1.03621,65.028,35.509998,141.839996,36.259998,11,57.52
5/30/2017,2175.469971,0.002623,0.031009,24.142,39.785999,1.00951,67.019997,35.779999,144.869995,36.18,11.12,57.34
5/31/2017,2286.409912,0.002657,0.034273,25.2976,41.826,1.03628,68.202003,35.360001,144.350006,36.110001,11.19,57.27
6/1/2017,2407.879883,0.002867,0.043069,28.8034,43.703602,1.03057,68.073997,35.889999,144.360001,36.119999,10.93,58.619999
6/2/2017,2488.550049,0.003026,0.040226,28.9447,44.0047,1.02388,67.970001,36.18,143.639999,36.32,10.9,58.580002
6/5/2017,2686.810059,0.003873,0.041507,30.8433,48.261799,1.0168,69.463997,36.389999,148.009995,36.34,11.24,58.860001
6/6/2017,2863.199951,0.003741,0.045407,30.551001,55.568298,1.00483,70.57,36.43,147.339996,36.130001,12.03,58.200001
6/7/2017,2732.159912,0.003302,0.047098,28.394699,52.536098,1.00898,71.93,36.459999,149.119995,36.259998,12.38,57.529999
6/8/2017,2805.620117,0.003575,0.05042,30.211901,56.192501,1.00476,74,36.830002,159.940002,36.48,12.9,58.119999
6/9/2017,2823.810059,0.003453,0.047356,29.681601,55.623501,1.00067,71.463997,35.790001,149.600006,35.709999,12.28,57.049999
6/12/2017,2659.629883,0.003253,0.039988,29.5035,50.040298,1.01776,71.802002,35.240002,149.970001,35.73,12.09,57.490002
6/13/2017,2717.02002,0.003313,0.04186,30.6429,51.8046,1.00839,75.190002,35.560001,151.399994,35.880001,11.96,57.540001
6/14/2017,2506.370117,0.003092,0.039828,30.224701,46.302898,1.02516,76.132004,35.650002,151.720001,35.529999,11.77,57.009998
6/15/2017,2464.580078,0.003043,0.037439,30.2201,46.024399,1.01743,75.068001,35.439999,152.369995,35.310001,11.5,56.93
6/16/2017,2518.560059,0.003163,0.037536,35.7005,48.107498,1.01562,74.279999,35.869999,151.619995,35.209999,11.44,56.82
6/19/2017,2589.600098,0.003141,0.040252,50.3209,49.089802,0.986406,73.959999,36.209999,157.320007,35.509998,11.93,57.610001
6/20/2017,2721.790039,0.003218,0.039366,47.2164,48.082699,0.975272,74.447998,36.130001,157.089996,34.860001,12.64,56.790001
6/21/2017,2689.100098,0.003125,0.038124,47.787498,46.587601,0.981361,75.279999,36.709999,159.470001,34.580002,13.98,56.330002
6/22/2017,2705.409912,0.003104,0.03872,47.712898,47.284,0.972902,76.522003,36.709999,158.369995,34.360001,14.38,56.470001
6/23/2017,2744.909912,0.003143,0.041397,47.335499,51.408901,1.006,76.690002,36.73,153.830002,34.189999,14.17,56.91
6/26/2017,2478.449951,0.00275,0.030218,41.131802,43.493,1.0101,75.498001,36.130001,152.149994,34.07,14.08,56.560001
6/27/2017,2552.449951,0.002623,0.029113,40.5415,43.571701,1.00713,72.473999,35.09,146.580002,33.650002,13.4,55.43
6/28/2017,2574.790039,0.002793,0.031998,42.849499,47.324001,1.01179,74.248001,35.349998,151.75,34.200001,13.23,56.16
6/29/2017,2539.320068,0.002656,0.029039,41.0653,45.0215,1.0178,72.150002,34.810001,146.679993,33.540001,12.6,55.080002
6/30/2017,2480.840088,0.002602,0.026988,40.354301,43.726799,1.00583,72.321999,34.959999,144.559998,33.740002,12.48,55.220001
7/3/2017,2564.060059,0.002533,0.026266,46.425201,43.625999,1.00075,70.524002,34.880001,139.330002,33.459999,12.15,54.950001
7/5/2017,2601.98999,0.002714,0.025441,53.1945,45.720901,0.99646,65.417999,34.82,143.050003,34.34,13.19,55.450001
7/6/2017,2608.560059,0.002636,0.025418,51.130299,50.116901,1.0036,61.765999,34.5,143.479996,33.630001,13.02,54.790001
7/7/2017,2518.659912,0.002397,0.020415,46.5755,44.247799,1.00799,62.644001,34.630001,146.759995,33.880001,13.36,55.349998
7/10/2017,2372.560059,0.001952,0.015137,46.576401,40.0075,1.00795,63.209999,35,153.699997,33.650002,13.81,55.639999
7/11/2017,2337.790039,0.001779,0.014518,45.330799,37.136398,1.01229,65.444,35.380001,155.880005,33.919998,13.89,55.330002
7/12/2017,2398.840088,0.001938,0.017907,48.751202,40.388802,0.997456,65.903999,35.689999,162.509995,34.25,14.29,56.200001
7/13/2017,2357.899902,0.001823,0.017351,46.327801,38.226898,1.00383,64.681999,36.150002,160.630005,34.240002,13.53,56.23
7/14/2017,2233.340088,0.001681,0.016321,42.8027,35.48,1.003,65.556,36.25,164.949997,34.68,13.92,56.810001
7/17/2017,2228.409912,0.00152,0.018614,42.669701,34.830898,0.996888,63.914001,35.91,164.25,34.470001,13.8,56.459999
7/18/2017,2318.879883,0.001864,0.018666,44.302399,36.383801,0.998216,65.648003,35.869999,165.960007,34.529999,13.48,56.290001
7/19/2017,2273.429932,0.001689,0.017256,40.864399,35.0639,1.00309,65.052002,36.41,165.100006,34.560001,13.55,56.779999
7/20/2017,2817.600098,0.001935,0.018859,45.015701,40.297699,0.986866,65.984001,36.099998,167.5,34.75,13.8,53.970001
7/21/2017,2667.76001,0.001936,0.019201,45.763,40.344002,0.997202,65.68,35.849998,168.100006,34.73,13.88,53.84
7/24/2017,2754.860107,0.00198,0.022605,44.405499,45.580002,0.993997,68.503998,36.220001,166.149994,34.5,14.16,53.220001
7/25/2017,2576.47998,0.001773,0.018551,42.241299,40.6759,0.999802,67.919998,36.099998,165.350006,34.669998,14.11,53.27
7/26/2017,2529.449951,0.00181,0.018878,42.229698,45.8036,0.996955,68.769997,36.220001,167.259995,34.75,14.76,53.139999
7/27/2017,2671.780029,0.001856,0.018322,42.139801,45.238602,0.997275,66.891998,36.18,161.740005,34.970001,14.12,52.490002
7/28/2017,2809.01001,0.001782,0.016961,40.614601,43.959702,1.00194,67.014,35.860001,164.389999,35.310001,13.95,52.880001
7/31/2017,2875.340088,0.001718,0.016095,43.022701,39.8372,1.00092,64.694,35.959999,162.509995,35.470001,13.61,53.189999
8/1/2017,2718.26001,0.001792,0.017933,43.036301,44.145699,0.996819,63.914001,35.84,164.490005,36.349998,13.71,53.41
8/2/2017,2710.669922,0.001788,0.018413,42.132198,43.6297,1.00143,65.178001,36.07,164.389999,36.639999,13.37,53.169998
8/3/2017,2804.72998,0.001795,0.01886,42.8615,43.355301,0.969304,69.417999,35.790001,166.479996,36.490002,13.24,52.950001
8/4/2017,2895.889893,0.00182,0.022241,43.449699,45.123901,1.00435,71.382004,36.029999,167.210007,36.299999,13.12,52.619999
8/7/2017,3378.939941,0.001949,0.022195,45.795502,50.205601,0.996254,71.033997,36.790001,172.350006,36.43,13.43,52.700001
8/8/2017,3419.939941,0.001961,0.023737,48.631901,51.9412,1.00151,73.043999,36.700001,170.300003,36.41,13.11,52.290001
8/9/2017,3342.469971,0.001937,0.022996,48.011902,50.9636,1.00286,72.706001,36.459999,172.110001,36.59,12.83,52.77
8/10/2017,3381.280029,0.001896,0.022007,46.499802,49.472801,0.992991,71.080002,35.34,164.740005,36.139999,12.12,52.34
8/11/2017,3650.620117,0.00188,0.02148,47.0994,50.6506,1.00089,71.573997,36.139999,155.960007,35.869999,12.23,52.720001
8/14/2017,4325.129883,0.001762,0.017622,45.804501,49.753899,0.998163,72.760002,36.049999,168.399994,36.34,12.76,53.549999
8/15/2017,4181.930176,0.001738,0.017433,43.306499,48.743401,1.00153,72.466003,36.419998,166.979996,36,13.02,53.869999
8/16/2017,4376.629883,0.001774,0.017702,44.151199,48.783001,1.0012,72.582001,36.34,165.149994,35.810001,12.63,53.310001
8/17/2017,4331.689941,0.00171,0.017327,43.9146,47.448601,1.00795,70.384003,35.790001,161.470001,35.169998,12.34,52.27
8/18/2017,4160.620117,0.001678,0.016842,47.281399,46.687801,1.01333,69.491997,35.860001,161.5,35.009998,12.37,51.919998
8/21/2017,4001.73999,0.001712,0.019753,47.936001,77.822998,0.999263,67.571999,35.98,159.149994,34.919998,12.05,51.98
8/22/2017,4100.52002,0.001716,0.021624,46.7271,91.160004,1.00652,68.269997,36.52,162.550003,34.650002,12.17,52.349998
8/23/2017,4151.52002,0.001732,0.020222,53.2481,90.327202,1.00201,70.554001,36.580002,165.800003,34.66,12.48,52.23
8/24/2017,4334.680176,0.001816,0.019024,50.1856,86.287498,1.00492,70.585999,36.830002,165.190002,34.709999,12.5,52.490002
8/25/2017,4371.600098,0.00179,0.020497,51.1768,108.264,1.00286,69.610001,36.849998,163.809998,34.669998,12.43,52.029999
8/28/2017,4382.660156,0.001825,0.020525,62.355499,145.403,1.00106,69.132004,36.77,164.970001,34.650002,12.23,51.810001
8/29/2017,4579.02002,0.001867,0.020104,63.167,133.035004,1.00152,69.472,36.880001,164.699997,34.73,12.15,51.810001
8/30/2017,4565.299805,0.002105,0.021224,64.169296,132.378998,1.00074,70.636002,36.93,165.679993,34.889999,12.67,52.119999
8/31/2017,4703.390137,0.002064,0.022405,71.055099,140.406998,1.00312,71.18,36.970001,169.440002,35.07,13,52.27
9/1/2017,4892.009766,0.002543,0.023954,86.039703,141.197006,1.00437,71.080002,37.220001,170.460007,35.09,13.19,52.049999
9/5/2017,4376.529785,0.001908,0.018567,71.2948,118.823997,1.00423,69.917999,36.849998,165.910004,35.02,12.92,50.029999
9/6/2017,4597.120117,0.002019,0.020346,80.114304,121.633003,1.00509,68.905998,37.27,165.809998,35.759998,12.86,50.450001
9/7/2017,4599.879883,0.001928,0.020096,78.484299,120.843002,1.00135,70.122002,37.540001,166.580002,35.540001,12.63,50.380001
9/8/2017,4228.75,0.001596,0.017447,67.7948,118.043999,1.00689,68.68,37.5,163.690002,35.189999,12.25,49.639999
9/11/2017,4161.27002,0.001463,0.016993,66.039902,112.746002,1.00107,72.737999,37.84,169,35.77,12.55,50.57
9/12/2017,4130.810059,0.00144,0.016324,64.233704,111.889999,1.00529,72.550003,37.860001,169.610001,36.09,12.3,50.900002
9/13/2017,3882.590088,0.001398,0.015328,61.730099,111.329002,1.00254,73.246002,37.529999,170.369995,36.330002,12.22,51.009998
9/14/2017,3154.949951,0.000854,0.011038,41.5849,83.040199,1.00313,75.528,37.380001,169.399994,36.48,12.26,51.48
9/15/2017,3637.52002,0.000865,0.012097,48.212601,99.8545,1.00537,75.961998,37.650002,180.110001,37,12.52,52.189999
9/18/2017,4065.199951,0.000947,0.013455,55.525398,100.568001,1.00241,77,38.07,187.550003,37,13.08,52.25
9/19/2017,3924.969971,0.00089,0.011795,52.8353,97.718903,1.00185,75.019997,38.299999,187.350006,37.23,13.12,52.299999
9/20/2017,3905.949951,0.000862,0.012236,51.733799,95.569603,1.00454,74.781998,37.82,185.839996,37.07,13.74,51.98
9/21/2017,3631.040039,0.000755,0.0106,46.605801,86.244904,1.00472,73.295998,38.240002,180.759995,37.200001,13.41,52.029999
9/22/2017,3630.699951,0.000772,0.010776,48.090302,88.174896,1.00459,70.218002,37.77,179,37.18,13.3,52.09
9/25/2017,3926.070068,0.001141,0.012073,51.580101,93.641098,1.0013,68.998001,37.07,171,37.16,12.61,51.619999
9/26/2017,3892.350098,0.001151,0.012388,51.546799,93.127197,1.00259,69.050003,37.139999,171.960007,37.470001,12.45,51.130001
9/27/2017,4200.669922,0.001173,0.014378,56.2831,101.042999,1.00064,68.194,37.25,175.729996,37.540001,12.74,51.549999
9/28/2017,4174.72998,0.00108,0.013863,54.085201,97.233498,1.00179,67.919998,37.049999,175.679993,37.830002,12.74,51.75
9/29/2017,4163.069824,0.001082,0.013204,52.623001,94.501999,0.999863,68.220001,37.549999,178.770004,38.080002,12.75,51.84
10/2/2017,4409.319824,0.001085,0.012962,53.375999,91.544197,1.0017,68.306,38.130001,179,39.040001,12.71,51.880001
10/3/2017,4317.47998,0.001108,0.012404,52.349602,92.961197,1.00012,69.627998,38.439999,179.369995,39.380001,13.42,52.02
10/4/2017,4229.359863,0.001024,0.011851,51.399502,90.407097,1.00125,71.001999,38.27,180.869995,39.34,13.31,51.959999
10/5/2017,4328.410156,0.001001,0.014576,51.669498,91.858902,1.0003,71.066002,38.459999,180.770004,39.529999,13.34,52.349998
10/6/2017,4370.810059,0.001056,0.018403,52.120098,91.189796,1.00109,71.375999,38.459999,181.300003,39.630001,13.23,52.490002
10/9/2017,4772.02002,0.000991,0.017601,50.164001,85.4851,0.99978,68.587997,38.77,185.389999,39.860001,13.47,52.880001
10/10/2017,4781.990234,0.001036,0.018953,50.717098,86.821198,0.999441,71.117996,38.970001,188.929993,39.650002,13.7,53.869999
10/11/2017,4826.47998,0.001046,0.01945,50.887501,87.4217,0.998625,70.919998,40.349998,190.940002,39.299999,13.88,54.119999
10/12/2017,5446.910156,0.001062,0.017784,60.107601,87.0924,0.997423,71.136002,40.439999,191.029999,39.189999,14.2,53
10/13/2017,5647.209961,0.001066,0.01796,59.428902,95.134598,1.00005,71.113998,40.82,194.589996,39.669998,14.22,52.82
10/16/2017,5725.589844,0.001164,0.036865,64.621902,95.900299,0.99801,70.120003,40.889999,197.929993,39.759998,14.26,52.380001
10/17/2017,5605.509766,0.001067,0.045842,59.479,91.284203,0.999335,71.150002,41.25,197.75,39.790001,14.16,52.41
10/18/2017,5590.689941,0.001047,0.035133,60.730801,89.542198,1.00268,71.93,41.5,197.580002,40.25,14.07,52.209999
10/19/2017,5708.52002,0.001064,0.031195,59.7397,88.623901,1.00066,70.362,41.07,197.800003,40.09,13.95,52.290001
10/20/2017,6011.450195,0.00105,0.026757,60.330601,90.540497,1.00102,69.019997,41.119999,196.899994,40.43,13.81,52.02
10/23/2017,5930.319824,0.001016,0.033832,54.9202,85.209702,0.996536,67.403999,41.209999,196.619995,40.830002,14.1,53.389999
10/24/2017,5526.640137,0.001092,0.036649,55.9632,88.402603,1.00275,67.468002,41.32,198.679993,40.950001,14.25,54.25
10/25/2017,5750.799805,0.001056,0.035004,56.494301,88.129898,1.00226,65.167999,41.16,193.660004,40.779999,12.33,53.84
10/26/2017,5904.830078,0.001051,0.034546,55.737999,88.581703,0.999868,65.234001,41.200001,195.690002,41.349998,12.01,53.799999
10/27/2017,5780.899902,0.001052,0.034236,55.332401,86.745003,1.00007,64.174004,42.150002,201.860001,44.400002,11.84,54.57
10/30/2017,6130.529785,0.001151,0.031804,56.390499,88.840698,1.00058,64.015999,42.130001,203.839996,44.369999,10.89,54.66
10/31/2017,6468.399902,0.001124,0.029182,55.754101,87.644997,1.00071,66.306,42.330002,206.809998,45.490002,10.99,51.009998
