Date,bitcoin,ethereum,cardano,doge,bitcoin.cash,stellar,chainlink,biance,little,monero,bat,tether,tesla,tsmc,nvidia,intel,amd,qualcom
12/13/2018,3313.677246,86.539314,0.02919,0.002065,90.302277,0.1058,0.205696,4.650704,23.668861,40.962246,0.13214,1.003378,75.358002,37.330002,148.889999,48.290001,19.860001,58.09
12/14/2018,3242.484863,84.308296,0.028358,0.00207,80.37075,0.09774,0.202932,4.533357,23.464331,39.282673,0.132095,1.002197,73.141998,36.529999,146.449997,47.860001,19.9,57.619999
12/17/2018,3545.864746,95.133827,0.032824,0.002533,90.34507,0.109693,0.233422,5.110017,29.26889,43.82275,0.138598,1.009941,69.683998,36.220001,143.580002,47.080002,18.83,57
12/18/2018,3696.059082,101.112457,0.034735,0.002684,105.200768,0.11433,0.270225,5.60027,30.142157,46.582493,0.141547,1.012868,67.405998,36.759998,146.940002,47.740002,19.5,57.779999
12/19/2018,3745.950684,101.268578,0.034545,0.00272,128.448013,0.114245,0.296346,5.491901,29.682787,46.312855,0.138062,1.022362,66.594002,36.23,138.509995,45.57,18.16,56.689999
12/20/2018,4134.441406,116.216873,0.039401,0.002731,194.230972,0.12655,0.338506,5.792257,32.816872,55.075401,0.149788,1.019417,63.076,35.880001,135.100006,45.540001,17.940001,56.369999
12/21/2018,3896.543701,109.496231,0.040796,0.002545,194.295609,0.119916,0.298483,5.567144,30.796618,51.819595,0.139191,1.015506,63.953999,35.709999,129.570007,44.84,16.93,54.849998
12/24/2018,4078.599121,140.238007,0.045716,0.00254,182.259674,0.13252,0.307952,6.144924,33.196667,56.335178,0.150679,1.015777,59.077999,35.290001,127.080002,43.59,16.65,53.650002
12/26/2018,3857.297607,131.865631,0.041198,0.002474,175.5103,0.120607,0.307583,5.713105,30.985901,49.374691,0.141714,1.01955,65.218002,36.759998,133.100006,46.189999,17.9,55.959999
12/27/2018,3654.833496,116.575912,0.036944,0.002364,150.127579,0.110486,0.275171,5.27545,28.294508,44.466694,0.128489,1.024174,63.226002,36.779999,131.169998,46.360001,17.49,56.09
12/28/2018,3923.918701,137.647018,0.041862,0.002434,173.998978,0.121383,0.298379,6.011828,32.51083,49.770248,0.139647,1.02316,66.774002,37.139999,133.649994,46.75,17.82,56.810001
12/31/2018,3742.700439,133.368256,0.041063,0.002346,151.0457,0.112813,0.289444,6.164732,30.468224,46.228168,0.128429,1.013722,66.559998,36.91,133.5,46.93,18.459999,56.91
1/2/2019,3943.409424,155.047684,0.045258,0.002407,171.827377,0.119331,0.316489,6.188613,33.433681,52.252449,0.135878,1.024012,62.023998,36.52,136.220001,47.080002,18.83,57.400002
1/3/2019,3836.741211,149.13501,0.042682,0.00236,162.049927,0.113825,0.365974,5.903535,32.026699,49.815357,0.131839,1.019473,60.071999,34.360001,127.989998,44.490002,17.049999,55.700001
1/4/2019,3857.717529,154.58194,0.043812,0.002315,161.39563,0.115361,0.437175,6.065138,32.404167,50.630875,0.138424,1.0172,63.537998,34.970001,136.190002,47.220001,19,56.599998
1/7/2019,4025.248291,151.699219,0.047996,0.002285,161.243973,0.12322,0.376474,6.291411,37.806274,52.826897,0.137931,1.013987,66.991997,35.23,143.399994,47.439999,20.57,56.439999
1/8/2019,4030.8479,150.359634,0.048525,0.002276,161.912628,0.123119,0.424198,6.640054,39.479717,53.155445,0.140805,1.01935,67.07,34.939999,139.830002,47.740002,20.75,55.950001
1/9/2019,4035.296387,150.803116,0.052169,0.002266,160.084747,0.123774,0.401805,6.64155,38.985535,52.713856,0.141753,1.01683,67.706001,35.610001,142.580002,48.009998,20.190001,56.610001
1/10/2019,3678.924561,128.625183,0.044529,0.002132,134.966797,0.109879,0.354604,5.915919,33.866009,45.496136,0.125552,1.02346,68.994003,36.419998,145.229996,48.560001,19.74,56.799999
1/11/2019,3687.365479,127.548325,0.044147,0.002129,131.668579,0.107332,0.444193,6.075342,32.327629,45.804752,0.129713,1.023316,69.452003,36.610001,148.830002,48.93,20.27,57.5
1/14/2019,3706.052246,129.068726,0.044059,0.002183,133.979843,0.109649,0.48566,6.159282,32.358242,45.914585,0.125732,1.020856,66.879997,35.759998,150.440002,48.349998,20.23,57.299999
1/15/2019,3630.675293,122.032715,0.04281,0.002111,128.480011,0.105685,0.518795,5.919048,31.507069,44.950611,0.121508,1.020558,68.886002,36.040001,149.869995,48.599998,20.379999,55.73
1/16/2019,3655.006836,123.547066,0.044777,0.002138,129.169342,0.106891,0.497374,6.186014,31.823418,46.181438,0.124662,1.018522,69.209999,35.639999,148.839996,48.130001,19.73,55.27
1/17/2019,3678.563965,123.74192,0.045318,0.002094,131.054535,0.108461,0.483012,6.417832,31.888651,45.653633,0.129176,1.017495,69.461998,36.290001,151.720001,48.470001,20.25,54.77
1/18/2019,3657.839355,121.010262,0.044316,0.002106,128.457489,0.106821,0.500732,6.56304,31.311487,45.125832,0.125949,1.017251,60.452,36.84,156.929993,49.189999,20.77,55.27
1/22/2019,3604.577148,118.747551,0.043578,0.002057,128.440109,0.104103,0.540335,6.523199,31.684425,45.920597,0.12378,1.009036,59.784,36.369999,148.770004,48.27,19.76,54.290001
1/23/2019,3585.123047,117.452606,0.0429,0.002043,132.320099,0.102576,0.509976,6.541402,32.001957,44.880501,0.122508,1.008297,57.518002,36.490002,149.289993,47.939999,19.799999,51.77
1/24/2019,3600.865479,117.362885,0.043027,0.002039,129.397339,0.10221,0.504242,6.505792,32.776108,45.783047,0.123928,1.00854,58.301998,37.639999,157.839996,49.759998,20.85,50.810001
1/25/2019,3599.765869,116.378342,0.042691,0.002118,128.370453,0.101741,0.479549,6.737325,32.981812,46.889336,0.128301,1.010522,59.408001,38.139999,160.149994,47.040001,21.93,51.299999
1/28/2019,3470.450439,106.589973,0.038772,0.001944,112.496063,0.087904,0.41349,6.206182,31.199259,43.589233,0.113024,1.00883,59.276001,37.439999,138.009995,46.709999,20.18,50.639999
1/29/2019,3448.116943,105.598213,0.038251,0.001927,111.090454,0.083923,0.455235,6.18167,31.097111,43.710106,0.11446,1.009438,59.492001,36.330002,131.600006,46.540001,19.25,49.400002
1/30/2019,3486.181641,108.907539,0.039656,0.001961,118.381241,0.085634,0.426929,6.174529,31.930954,44.264606,0.115821,1.007188,61.754002,37.380001,137.389999,47.540001,23.09,50.169998
1/31/2019,3457.792725,107.061012,0.038374,0.001925,114.810188,0.082631,0.38769,6.268436,31.652176,43.664097,0.113711,1.00649,61.403999,37.619999,143.75,47.119999,24.41,49.52
2/1/2019,3487.945313,107.609787,0.038678,0.001916,116.556725,0.08358,0.419263,6.562617,32.82708,43.722866,0.111662,1.006309,62.442001,37.57,144.729996,48.73,24.51,49.610001
2/4/2019,3459.154053,107.821602,0.037857,0.001896,119.124779,0.07973,0.394452,7.1005,34.108627,42.796654,0.109163,0.999826,62.577999,37.939999,149.179993,49.220001,24.129999,49.689999
2/5/2019,3466.357422,107.44352,0.037896,0.001888,117.711296,0.077882,0.421776,7.81981,34.256645,43.336124,0.105539,0.999532,64.269997,38.25,149.949997,50.009998,23.309999,50.73
2/6/2019,3413.767822,104.919289,0.036663,0.001866,115.333641,0.074387,0.39962,8.086174,32.932987,43.143562,0.116758,1.001003,63.444,38.740002,153,49.900002,23.26,51.099998
2/7/2019,3399.47168,104.535301,0.036396,0.001845,115.150208,0.074688,0.401474,7.730325,33.22242,43.212105,0.114314,1.001078,61.501999,38.119999,147.419998,49.23,22.67,50.549999
2/8/2019,3666.780273,119.267746,0.040751,0.001956,130.862213,0.081224,0.436519,8.575567,43.464722,48.116745,0.119064,1.001943,61.16,37.790001,148.169998,48.84,23.049999,50.290001
2/11/2019,3648.430664,121.298393,0.041733,0.001906,122.511879,0.077595,0.429451,9.551809,43.182541,48.270901,0.120331,1.003165,62.568001,38.290001,146.449997,48.77,22.959999,50.830002
2/12/2019,3653.528564,122.572289,0.041751,0.001894,123.445572,0.077616,0.425395,9.341781,43.928642,49.052044,0.118862,1.003979,62.362,38.639999,151.169998,50.009998,22.82,51.66
2/13/2019,3632.070557,122.553604,0.041118,0.001893,123.152405,0.07699,0.444044,8.941073,41.997643,49.330051,0.121619,1.003968,61.633999,38.130001,152.880005,50.470001,22.85,51.59
2/14/2019,3616.880859,121.390205,0.04054,0.001897,121.64991,0.076635,0.428376,8.782048,41.640549,46.862133,0.125524,1.006482,60.754002,38.060001,154.529999,50.810001,23.129999,51.57
2/15/2019,3620.810791,122.100388,0.0406,0.001908,121.961525,0.079276,0.432969,9.273832,42.699669,47.438251,0.12892,1.003441,61.576,38.09,157.339996,51.66,23.68,51.98
2/19/2019,3947.094482,145.346191,0.046158,0.002067,143.304779,0.089982,0.458156,10.563078,47.864677,52.327351,0.14047,1.007616,61.127998,38.459999,156.639999,51.400002,23.950001,52.009998
2/20/2019,3999.820557,149.554337,0.047551,0.002079,148.054626,0.091735,0.46611,10.966056,51.785965,52.110649,0.142754,1.006978,60.512001,39,158.550003,51.389999,23.950001,52.450001
2/21/2019,3954.118164,146.130844,0.044969,0.002028,142.928162,0.089091,0.445463,10.492892,49.1516,50.436028,0.136091,1.004418,58.245998,38.98,155.770004,51.41,23.92,52.349998
2/22/2019,4005.526611,149.092453,0.046163,0.002056,145.114944,0.090668,0.452029,10.837115,49.805733,52.642246,0.136812,1.00854,58.942001,39.389999,159.190002,52.490002,24.360001,53.119999
2/25/2019,3882.696289,139.822861,0.044043,0.00203,135.868454,0.087305,0.470638,9.842012,46.213066,50.078457,0.148485,1.015052,59.754002,39.580002,158.690002,53.099998,24.709999,52.990002
2/26/2019,3854.35791,138.089676,0.043304,0.002023,134.262756,0.0868,0.437432,9.521595,45.491131,49.405342,0.164838,1.010847,59.571999,39.599998,157.100006,53.23,24.209999,53.029999
2/27/2019,3851.047363,136.125961,0.04327,0.002019,132.787277,0.086195,0.431479,9.899132,45.581425,49.988094,0.158353,1.009045,62.948002,39.450001,155.410004,53.240002,23.48,53.040001
2/28/2019,3854.7854,136.746246,0.043123,0.001976,132.186966,0.085503,0.427421,10.365178,46.237255,49.121269,0.16288,1.010067,63.976002,39.049999,154.259995,52.959999,23.530001,53.389999
3/1/2019,3859.58374,136.443619,0.043279,0.001994,132.961792,0.085833,0.431785,11.393217,47.48724,49.562172,0.164643,1.006868,58.958,39.389999,156.449997,53.299999,23.68,54.200001
3/4/2019,3761.557129,127.774124,0.040602,0.001982,125.122482,0.083539,0.407811,11.545945,46.432034,48.493286,0.168719,1.011617,57.071999,39.150002,156.779999,53.939999,23.370001,53.779999
3/5/2019,3896.375,137.822388,0.043212,0.001985,132.508774,0.086299,0.432997,13.811967,53.132458,50.548523,0.1774,1.011154,55.307999,39.02,156.520004,53.68,23.5,53.939999
3/6/2019,3903.942627,138.789352,0.042843,0.001983,133.26796,0.085566,0.431821,14.517946,55.784279,50.848656,0.174594,1.010583,55.248001,38.790001,152.050003,52.950001,22.41,54.799999
3/7/2019,3911.484375,138.0345,0.042944,0.001991,132.156082,0.085541,0.455832,15.145886,57.189034,51.028378,0.181651,1.008475,55.318001,38.630001,149.259995,52.599998,22.08,54.029999
3/8/2019,3901.131592,135.127075,0.042664,0.00198,129.470261,0.087246,0.466202,14.366936,56.099548,50.01823,0.19532,1.009525,56.827999,38.200001,150.639999,52.48,22.01,53.529999
3/11/2019,3905.227295,133.83403,0.047633,0.001966,130.204941,0.102263,0.46749,14.514414,55.420216,50.2356,0.193109,1.00878,58.183998,38.639999,161.139999,53.349998,22.959999,54.349998
3/12/2019,3909.15625,134.442886,0.047397,0.002012,128.948242,0.104598,0.488552,15.406131,56.997055,51.472065,0.193372,1.006598,56.672001,38.900002,162.520004,53.57,23.49,54.84
3/13/2019,3906.717285,133.263077,0.04659,0.002025,128.933746,0.108199,0.48451,15.115124,55.933186,52.040318,0.190214,1.010083,57.792,39.209999,168.619995,54.369999,23.379999,55.389999
3/14/2019,3924.369141,133.711594,0.048055,0.002039,133.898117,0.107272,0.491097,15.051104,56.584183,52.354507,0.194224,1.010707,57.992001,38.82,165.559998,53.439999,22.82,55.400002
3/15/2019,3960.911133,137.691788,0.050077,0.002048,143.993622,0.107773,0.490087,15.077102,58.989258,53.606991,0.197073,1.009801,55.085999,39.650002,169.809998,54.330002,23.290001,56.599998
3/18/2019,4032.507324,139.374603,0.050452,0.002083,162.494171,0.115914,0.480714,15.682012,60.264805,53.48814,0.195642,1.010947,53.897999,39.849998,168.949997,54.099998,23.25,56.830002
3/19/2019,4071.190186,140.519196,0.052594,0.002091,162.42778,0.113248,0.485391,15.693595,60.615566,54.750629,0.194373,1.01401,53.493999,39.759998,175.710007,54.169998,26,56.970001
3/20/2019,4087.476318,140.686356,0.053891,0.002061,160.532928,0.111403,0.486086,15.280023,60.846546,55.880741,0.195065,1.010557,54.720001,39.849998,174.399994,53.82,25.700001,57.16
3/21/2019,4029.326904,136.636063,0.0529,0.002054,154.766937,0.107947,0.461061,14.517393,59.378326,53.852985,0.195983,1.011736,54.804001,41.040001,183.940002,54.639999,27.889999,57.77
3/22/2019,4023.968262,137.181442,0.058062,0.002052,158.340775,0.108693,0.466446,15.266424,59.824001,53.923119,0.198347,1.007622,52.905998,40.43,177.5,53.259998,26.370001,56.82
3/25/2019,3963.070557,135.031021,0.059025,0.002043,161.618149,0.102469,0.476395,16.841007,59.496738,52.339848,0.20463,1.007552,52.084,39.919998,173.779999,52.779999,25.969999,56.639999
3/26/2019,3985.080811,135.460358,0.06237,0.002054,161.438049,0.103379,0.463601,16.335665,59.343529,52.940498,0.217075,1.010339,53.554001,40.400002,176.869995,53.439999,25.690001,58
3/27/2019,4087.066162,140.988159,0.067595,0.002085,173.180573,0.108062,0.499871,16.781343,62.251431,54.72979,0.22782,1.012253,54.966,40.200001,176.5,53.16,24.889999,56.91
3/28/2019,4069.107178,139.416473,0.065828,0.002074,169.454041,0.10744,0.503459,16.80533,61.170486,53.898415,0.254436,1.010852,55.723999,40.34,177.25,53.110001,25.059999,56.549999
3/29/2019,4098.374512,142.497421,0.071289,0.002087,170.449982,0.107572,0.499502,16.510141,61.301613,53.482815,0.281778,0.998496,55.972,40.959999,179.559998,53.700001,25.52,57.029999
4/1/2019,4158.183105,141.830322,0.07233,0.002461,167.626999,0.109615,0.556138,17.950502,60.677994,59.97316,0.284441,1.003026,57.835999,41.369999,182.279999,54.509998,26.360001,57.810001
4/2/2019,4879.87793,163.961746,0.085467,0.002795,236.132599,0.121901,0.584279,19.789783,76.19326,69.059052,0.321107,1.008167,57.175999,41.27,183,54.360001,26.75,58.09
4/3/2019,4973.021973,161.458801,0.090723,0.003164,298.352539,0.121339,0.565453,18.753063,84.921936,65.706596,0.286875,1.007502,58.362,41.790001,188.619995,55.48,29.02,57.68
4/4/2019,4922.798828,158.052536,0.08737,0.003697,286.567657,0.118788,0.54224,19.142689,84.980904,63.926052,0.284135,1.005421,53.556,42.040001,188.259995,55.919998,29.09,57.860001
4/5/2019,5036.681152,165.514847,0.091226,0.00359,292.641144,0.126367,0.577468,19.453466,88.677864,69.16214,0.308017,1.00701,54.992001,42.23,190.949997,55.599998,28.98,57.990002
4/8/2019,5289.770996,180.25882,0.087009,0.003045,310.157837,0.131996,0.568899,18.113703,89.493042,71.093414,0.295371,1.008983,54.639999,42.389999,191.789993,55.68,28.530001,57.759998
4/9/2019,5204.958496,176.114578,0.083749,0.002884,296.04364,0.125384,0.53468,18.435053,86.786964,68.372604,0.290387,1.007853,54.462002,42.209999,189.259995,55.32,27.24,57.439999
4/10/2019,5324.551758,177.337479,0.089964,0.003021,305.21991,0.125462,0.520257,18.248579,88.377739,70.977356,0.293985,1.003762,55.212002,42.369999,192.100006,55.75,27.83,56.330002
4/11/2019,5064.487793,165.497025,0.083385,0.002789,272.709625,0.116685,0.486123,17.70048,79.677994,66.367119,0.271218,1.005609,53.683998,42.099998,191.539993,55.799999,27.790001,55.900002
4/12/2019,5089.539063,164.736328,0.083463,0.002856,282.853149,0.114609,0.49535,18.434271,78.963959,66.101357,0.288884,1.007195,53.540001,42.580002,190.009995,56.419998,27.85,56.950001
4/15/2019,5067.108398,161.574173,0.082307,0.00279,314.118164,0.113629,0.492214,19.402426,79.054703,64.35228,0.294271,1.00121,53.276001,42.610001,184.699997,56.279999,27.33,57.18
4/16/2019,5235.55957,167.623444,0.083783,0.002835,318.306274,0.117505,0.503054,19.827456,81.349281,68.903076,0.325965,1.010522,54.672001,43.009998,188.210007,56.709999,27.93,70.449997
4/17/2019,5251.937988,166.95076,0.083074,0.00281,310.799957,0.116636,0.500259,19.60335,79.327469,67.477394,0.334325,1.006307,54.245998,44.389999,187.289993,58.560001,27.49,79.080002
4/18/2019,5298.385742,173.814026,0.081775,0.002946,306.956024,0.117363,0.524362,22.038479,82.074875,69.16214,0.35192,1.004995,54.652,45.400002,186.300003,58.490002,27.68,79.889999
4/22/2019,5399.365234,171.874664,0.07804,0.002798,292.811829,0.113495,0.496664,23.90811,76.948074,68.592636,0.400512,1.006089,52.549999,45.150002,188.470001,58.82,28.18,81.970001
4/23/2019,5572.362305,171.4478,0.074524,0.002772,291.173889,0.111824,0.481483,22.876261,74.845024,69.330948,0.421706,1.008323,52.779999,45.419998,190.669998,58.779999,27.969999,86.720001
4/24/2019,5464.866699,165.826096,0.072645,0.002599,278.936615,0.103259,0.478313,23.129068,73.308945,67.679436,0.416571,1.005564,51.731998,45.41,191.169998,58.720001,28.459999,86.830002
4/25/2019,5210.515625,154.459396,0.069244,0.002506,266.85202,0.099075,0.445506,22.243107,71.248116,61.301388,0.386984,0.992808,49.526001,44.48,186.910004,57.610001,27.66,85.07
4/26/2019,5279.348145,156.347092,0.069219,0.002519,263.879272,0.09914,0.436926,22.869429,73.115349,62.089672,0.377215,0.991103,47.028,43.939999,178.089996,52.43,27.879999,86.639999
4/29/2019,5247.352539,155.201996,0.064631,0.002466,236.612488,0.096475,0.433501,21.705067,67.960381,60.541924,0.376693,1.00037,48.293999,43.830002,179.330002,51.110001,27.690001,87.25
4/30/2019,5350.726563,162.166031,0.070346,0.002513,267.758148,0.099953,0.47317,22.127836,74.280876,62.095947,0.38442,1.006049,47.737999,43.82,181,51.040001,27.629999,86.129997
5/1/2019,5402.697266,160.818344,0.069014,0.002521,271.816498,0.101351,0.476025,21.953621,73.657768,64.959656,0.389092,1.00215,46.801998,43.82,180.470001,50.759998,26.809999,86.370003
5/2/2019,5505.283691,162.122787,0.068579,0.002611,270.182587,0.100275,0.463421,23.59193,73.777176,64.406868,0.380055,1.001149,48.82,44.400002,183.190002,50.549999,28.290001,87.139999
5/3/2019,5768.289551,167.952408,0.069858,0.002721,293.013489,0.102295,0.512165,23.749628,79.32653,67.024811,0.378186,1.001222,51.006001,44.709999,183.009995,51.75,28.219999,89.290001
5/6/2019,5746.807129,172.653214,0.06678,0.002542,287.66449,0.097809,0.57812,22.206635,74.982758,66.548279,0.345647,0.999546,51.068001,43.759998,179.850006,51.220001,27.42,88.25
5/7/2019,5829.501465,169.79866,0.064036,0.002536,286.734985,0.094926,0.544724,20.86418,74.693001,65.544525,0.317269,0.998015,49.411999,43.759998,173.110001,50.48,26.66,85.199997
5/8/2019,5982.45752,170.948166,0.064606,0.002537,286.298767,0.093697,0.591537,20.752676,74.620285,67.329552,0.31403,1.001374,48.967999,43.700001,173.919998,49.240002,27.09,84.540001
5/9/2019,6174.528809,170.289307,0.061691,0.0025,284.186249,0.090232,0.639849,18.828356,74.177139,64.6866,0.281183,0.999281,48.396,43.25,170.190002,46.619999,27.209999,83.779999
5/10/2019,6378.849121,173.142746,0.063428,0.002522,287.730011,0.092452,0.67146,19.598108,77.166649,68.072891,0.363884,1.001102,47.903999,42.830002,168.820007,46.200001,27.959999,85.839996
5/13/2019,7814.915039,196.846283,0.073072,0.002756,384.477142,0.100416,0.646697,23.811028,88.058235,79.157272,0.356282,1.005109,45.402,40.990002,158.449997,44.759998,26.24,83.889999
5/14/2019,7994.416016,217.148575,0.084505,0.003068,388.958496,0.112994,0.823082,23.626419,91.620407,83.074654,0.365415,1.000001,46.462002,41.970001,162.039993,45.169998,27.32,86.129997
5/15/2019,8205.167969,247.153061,0.093951,0.003308,402.927246,0.137002,0.845574,26.894939,101.744568,94.083717,0.405926,1.002776,46.389999,41.970001,159.580002,45.619999,27.58,86.260002
5/16/2019,7884.90918,264.01001,0.088161,0.003168,398.703644,0.137283,0.926125,26.325806,95.585587,87.010948,0.378718,0.99904,45.666,41.529999,160.190002,45.529999,28.01,82.809998
5/17/2019,7343.895508,243.764587,0.08326,0.002962,364.85144,0.126562,0.887731,25.682571,88.995232,82.008835,0.369372,0.996773,42.206001,40.25,156.529999,44.889999,27.5,81.5
5/20/2019,7978.309082,251.86441,0.084848,0.003041,412.811127,0.135545,1.128938,29.305387,91.493675,87.60836,0.363433,1.003848,41.071999,38.66,151.75,43.560001,26.68,76.620003
5/21/2019,7963.327637,255.215881,0.084617,0.003086,417.550446,0.134326,1.185923,32.007378,91.507751,89.003471,0.367879,1.005497,41.015999,39.299999,155.059998,44.459999,27.35,77.75
5/22/2019,7680.066406,244.698914,0.077955,0.002939,392.508636,0.124257,1.220044,31.422043,88.210571,83.505188,0.345308,1.001399,38.546001,38.900002,152.199997,44,27.41,69.309998
5/23/2019,7881.84668,245.965668,0.08069,0.002961,405.840637,0.125167,1.344991,31.515736,89.176773,84.623131,0.348684,1.004428,39.098,38.07,147.320007,44.529999,26.360001,68.260002
5/24/2019,7987.371582,249.484985,0.080869,0.002995,409.051208,0.125944,1.33696,33.841393,99.90303,85.577827,0.351853,1.003004,38.125999,38.200001,145.149994,44.57,26.440001,66.209999
5/28/2019,8719.961914,271.768707,0.092815,0.003148,434.996216,0.13896,1.275389,33.360947,114.93116,96.060982,0.369532,1.00001,37.740002,37.650002,143.330002,43.57,29.049999,65.370003
5/29/2019,8659.487305,269.455688,0.090867,0.003127,454.123138,0.136491,1.182788,33.744354,115.08123,93.989113,0.361843,1.001285,37.972,37.689999,140.339996,44.23,28.09,65.760002
5/30/2019,8319.472656,255.858948,0.08451,0.003258,424.623291,0.130067,1.024751,32.291065,108.795578,91.964775,0.338844,1.001971,37.644001,38.040001,139.110001,44.73,28.030001,66.589996
5/31/2019,8574.501953,268.113556,0.089441,0.003441,445.069946,0.133664,1.02152,32.748165,114.536957,93.216705,0.348868,1.003473,37.032001,38.349998,135.460007,44.040001,27.41,66.82
6/3/2019,8208.995117,252.607925,0.088708,0.003198,408.65979,0.129983,0.910969,31.391956,107.468575,89.709602,0.344383,0.999562,35.793999,38.82,133.779999,43.459999,27.58,66.660004
6/4/2019,7707.770996,241.338791,0.082486,0.003042,382.660156,0.122077,0.88325,29.380625,102.087822,83.34359,0.330181,0.995063,38.720001,39.060001,143,44.790001,29.57,68.449997
6/5/2019,7824.231445,247.05101,0.083438,0.00307,398.383087,0.121284,1.077118,31.006264,103.849289,84.98568,0.329293,1.005081,39.318001,38.23,141.279999,44.549999,29.5,67.019997
6/6/2019,7822.023438,249.474335,0.083472,0.003087,396.929535,0.124382,1.119633,31.480104,111.107224,86.935844,0.329133,1.00367,41.189999,38.439999,143.779999,45.099998,31.82,67.589996
6/7/2019,8043.951172,250.930359,0.085807,0.00311,401.433777,0.127542,1.177613,31.587482,117.374413,88.267052,0.340255,1.00665,40.900002,38.82,145.5,46.029999,32.41,68.690002
6/10/2019,8000.32959,247.520126,0.085537,0.003091,394.582153,0.12394,1.191716,32.064728,129.071442,86.918793,0.333754,1.005629,42.576,39.619999,148.429993,46.799999,33.23,70.540001
6/11/2019,7927.714355,245.78183,0.087965,0.003058,387.910736,0.122827,1.138305,32.262657,136.029739,86.715004,0.325235,1.005074,43.419998,39.959999,150.75,46.849998,32.41,71.239998
6/12/2019,8145.857422,260.90329,0.096525,0.003067,396.380524,0.126446,1.142759,34.686386,135.653748,90.134514,0.333815,1.002928,41.852001,39.459999,146.199997,46.32,32.18,69.589996
6/13/2019,8230.923828,256.168793,0.089739,0.003074,411.941711,0.124728,1.84792,35.143143,131.351761,89.260742,0.325424,1.001899,42.782001,39.450001,148.259995,46.700001,31.389999,69.93
6/14/2019,8693.833008,264.087463,0.090619,0.003124,421.286896,0.12532,1.676558,33.076382,133.053268,90.506554,0.319445,1.006155,42.984001,37.84,144.639999,46.189999,30.360001,68.720001
6/17/2019,9320.352539,274.351105,0.093557,0.00319,432.517212,0.131035,1.971635,33.917877,134.438095,98.349022,0.344499,1.004986,45.006001,37.66,145.029999,46.130001,29.200001,69.110001
6/18/2019,9081.762695,265.051849,0.089148,0.003125,413.940948,0.124565,1.818537,34.339508,135.158737,96.243507,0.350003,0.999952,44.948002,39.209999,152.880005,47.369999,30.450001,71.959999
6/19/2019,9273.521484,269.431793,0.089979,0.00313,416.910828,0.124302,1.838441,35.287197,136.603195,100.407219,0.34027,1.002128,45.285999,39.400002,153.119995,47.07,30.5,71.800003
6/20/2019,9527.160156,271.695007,0.087385,0.003161,413.557739,0.121507,1.765551,36.726063,135.479843,104.979973,0.330571,1.000227,43.924,40.509998,154.100006,47.189999,30.01,72.739998
6/21/2019,10144.55664,294.910278,0.089562,0.003223,439.45462,0.124048,1.702871,38.815918,138.883759,109.234108,0.328388,1.002799,44.372002,40.52,151.759995,47.459999,29.1,72.720001
6/24/2019,11011.10254,310.424683,0.097719,0.003368,476.25412,0.127749,1.860334,37.43364,135.532761,117.416252,0.322935,0.997842,44.728001,39.98,152.660004,47.630001,29.26,73.160004
6/25/2019,11790.91699,318.126312,0.096357,0.003392,479.814423,0.124491,2.189712,36.008289,136.489395,112.316864,0.315069,0.999333,43.952,38.919998,151.479996,46.849998,28.860001,72.550003
6/26/2019,13016.23145,336.753174,0.09682,0.003379,485.569305,0.122628,2.26156,35.698311,131.265091,103.91806,0.303751,0.991819,43.854,39.080002,159.259995,48.189999,29.92,74.949997
6/27/2019,11182.80664,294.267639,0.086449,0.003329,413.270447,0.107494,2.267606,33.823589,114.40477,94.414558,0.285733,0.985739,44.568001,39.59,163.229996,47.459999,30.74,75.43
6/28/2019,12407.33203,311.226105,0.089295,0.00349,436.796814,0.11202,2.961826,34.54974,120.150093,101.642365,0.29228,1.000664,44.692001,39.169998,164.229996,47.869999,30.370001,76.07
7/1/2019,10583.13477,293.641113,0.083822,0.003238,416.645538,0.105284,3.591973,32.922298,122.583717,88.423225,0.32925,0.996052,45.433998,41.380001,166.169998,48.049999,31.200001,77.519997
7/2/2019,10801.67773,291.596436,0.081077,0.003204,407.887177,0.10339,3.645436,32.009235,119.243698,86.264908,0.320836,1.00288,44.91,40.799999,162.229996,48.119999,31.24,77.010002
7/3/2019,11961.26953,303.099976,0.082998,0.003313,422.609406,0.106724,3.533164,32.6675,122.564117,90.001793,0.310095,1.005015,46.98,40.330002,162.75,48.52,31.190001,76.629997
7/5/2019,10978.45996,287.997528,0.076532,0.003867,400.514404,0.099891,3.622153,32.713165,118.352509,89.129013,0.294779,1.001669,46.619999,39.93,160.229996,48.080002,31.5,76.660004
7/8/2019,12285.95801,313.251404,0.080476,0.003559,418.634186,0.105023,3.335758,33.469681,123.285484,101.586494,0.29792,1.004626,46.068001,39.32,157.210007,47.82,32.040001,76.629997
7/9/2019,12573.8125,308.881012,0.077993,0.003549,416.07843,0.101834,3.112949,32.707649,119.432816,99.418083,0.294936,1.00222,46.012001,39.669998,157.309998,47.75,33.150002,76.550003
7/10/2019,12156.5127,290.002319,0.07194,0.003424,390.242737,0.095057,3.118319,31.477377,108.500259,94.937035,0.296258,0.999782,47.784,40.709999,160.059998,48.209999,33.790001,74.360001
7/11/2019,11358.66211,268.704041,0.065199,0.003243,345.884155,0.087008,2.82714,29.641972,102.644302,89.114677,0.292996,0.996514,47.720001,40.900002,166.279999,48.599998,33.060001,73.709999
