date,TWh,bitcoin,ethereum,cardano,doge,bcash,stellar,chainlink,biance,little,monero,bat,tether,tesla,tsmc,nvidia,intel,amd,qualcom
7/5/2017,13.6141,2601.98999,268.773987,0,0.002714,0,0.025441,0,0,53.1945,45.720901,0.128955,0.99646,65.417999,34.82,143.050003,34.34,13.19,55.450001
7/6/2017,13.7767,2608.560059,270.549011,0,0.002636,0,0.025418,0,0,51.130299,50.116901,0.121223,1.0036,61.765999,34.5,143.479996,33.630001,13.02,54.790001
7/7/2017,13.5725,2518.659912,245.990997,0,0.002397,0,0.020415,0,0,46.5755,44.247799,0.107727,1.00799,62.644001,34.630001,146.759995,33.880001,13.36,55.349998
7/10/2017,13.1671,2372.560059,215.356995,0,0.001952,0,0.015137,0,0,46.576401,40.0075,0.089701,1.00795,63.209999,35,153.699997,33.650002,13.81,55.639999
7/11/2017,13.4082,2337.790039,197.404007,0,0.001779,0,0.014518,0,0,45.330799,37.136398,0.088201,1.01229,65.444,35.380001,155.880005,33.919998,13.89,55.330002
7/12/2017,13.7458,2398.840088,230.774002,0,0.001938,0,0.017907,0,0,48.751202,40.388802,0.101409,0.997456,65.903999,35.689999,162.509995,34.25,14.29,56.200001
7/13/2017,13.9267,2357.899902,209.733002,0,0.001823,0,0.017351,0,0,46.327801,38.226898,0.091283,1.00383,64.681999,36.150002,160.630005,34.240002,13.53,56.23
7/14/2017,13.9519,2233.340088,199.662003,0,0.001681,0,0.016321,0,0,42.8027,35.48,0.086166,1.003,65.556,36.25,164.949997,34.68,13.92,56.810001
7/17/2017,13.4502,2228.409912,193.423996,0,0.00152,0,0.018614,0,0,42.669701,34.830898,0.088821,0.996888,63.914001,35.91,164.25,34.470001,13.8,56.459999
7/18/2017,13.1005,2318.879883,234.391006,0,0.001864,0,0.018666,0,0,44.302399,36.383801,0.095676,0.998216,65.648003,35.869999,165.960007,34.529999,13.48,56.290001
7/19/2017,12.5342,2273.429932,199.703003,0,0.001689,0,0.017256,0,0,40.864399,35.0639,0.081988,1.00309,65.052002,36.41,165.100006,34.560001,13.55,56.779999
7/20/2017,12.3458,2817.600098,227.264999,0,0.001935,0,0.018859,0,0,45.015701,40.297699,0.098187,0.986866,65.984001,36.099998,167.5,34.75,13.8,53.970001
7/21/2017,12.1566,2667.76001,218.304993,0,0.001936,0,0.019201,0,0,45.763,40.344002,0.102899,0.997202,65.68,35.849998,168.100006,34.73,13.88,53.84
7/24/2017,11.9961,2754.860107,224.710999,0,0.00198,440.700989,0.022605,0,0,44.405499,45.580002,0.144172,0.993997,68.503998,36.220001,166.149994,34.5,14.16,53.220001
7/25/2017,11.8172,2576.47998,206.710007,0,0.001773,406.897003,0.018551,0,0.10587,42.241299,40.6759,0.117279,0.999802,67.919998,36.099998,165.350006,34.669998,14.11,53.27
7/26/2017,11.7962,2529.449951,203.953003,0,0.00181,365.81601,0.018878,0,0.105138,42.229698,45.8036,0.121197,0.996955,68.769997,36.220001,167.259995,34.75,14.76,53.139999
7/27/2017,11.7797,2671.780029,204.317993,0,0.001856,385.479004,0.018322,0,0.107737,42.139801,45.238602,0.114837,0.997275,66.891998,36.18,161.740005,34.970001,14.12,52.490002
7/28/2017,11.8469,2809.01001,193.123001,0,0.001782,406.04599,0.016961,0,0.104067,40.614601,43.959702,0.107068,1.00194,67.014,35.860001,164.389999,35.310001,13.95,52.880001
7/31/2017,11.5321,2875.340088,203.871002,0,0.001718,294.460999,0.016095,0,0.10425,43.022701,39.8372,0.10422,1.00092,64.694,35.959999,162.509995,35.470001,13.61,53.189999
8/1/2017,11.6512,2718.26001,226.768997,0,0.001792,380.01001,0.017933,0,0.099867,43.036301,44.145699,0.120664,0.996819,63.914001,35.84,164.490005,36.349998,13.71,53.41
8/2/2017,11.7564,2710.669922,219.951996,0,0.001788,452.657013,0.018413,0,0.100452,42.132198,43.6297,0.116111,1.00143,65.178001,36.07,164.389999,36.639999,13.37,53.169998
8/3/2017,11.568,2804.72998,225.341995,0,0.001795,364.048004,0.01886,0,0.106642,42.8615,43.355301,0.140694,0.969304,69.417999,35.790001,166.479996,36.490002,13.24,52.950001
8/4/2017,11.8259,2895.889893,223.072998,0,0.00182,233.046005,0.022241,0,0.107494,43.449699,45.123901,0.139927,1.00435,71.382004,36.029999,167.210007,36.299999,13.12,52.619999
8/7/2017,11.8824,3378.939941,269.179993,0,0.001949,319.688995,0.022195,0,0.148848,45.795502,50.205601,0.170751,0.996254,71.033997,36.790001,172.350006,36.43,13.43,52.700001
8/8/2017,11.9884,3419.939941,296.769012,0,0.001961,345.488007,0.023737,0,0.224421,48.631901,51.9412,0.170829,1.00151,73.043999,36.700001,170.300003,36.41,13.11,52.290001
8/9/2017,12.3333,3342.469971,296.027008,0,0.001937,303.890991,0.022996,0,0.242912,48.011902,50.9636,0.161036,1.00286,72.706001,36.459999,172.110001,36.59,12.83,52.77
8/10/2017,12.8441,3381.280029,295.891998,0,0.001896,275.953003,0.022007,0,0.349079,46.499802,49.472801,0.199868,0.992991,71.080002,35.34,164.740005,36.139999,12.12,52.34
8/11/2017,13.0593,3650.620117,308.864014,0,0.00188,328.242004,0.02148,0,0.392572,47.0994,50.6506,0.229309,1.00089,71.573997,36.139999,155.960007,35.869999,12.23,52.720001
8/14/2017,14.1481,4325.129883,300.096985,0,0.001762,297.678009,0.017622,0,1.29557,45.804501,49.753899,0.197186,0.998163,72.760002,36.049999,168.399994,36.34,12.76,53.549999
8/15/2017,14.6464,4181.930176,289.817993,0,0.001738,297.864014,0.017433,0,1.05655,43.306499,48.743401,0.194342,1.00153,72.466003,36.419998,166.979996,36,13.02,53.869999
8/16/2017,14.6001,4376.629883,302.266998,0,0.001774,300.209991,0.017702,0,1.43724,44.151199,48.783001,0.218762,1.0012,72.582001,36.34,165.149994,35.810001,12.63,53.310001
8/17/2017,15.2753,4331.689941,301.457001,0,0.00171,460.529999,0.017327,0,1.96715,43.9146,47.448601,0.252561,1.00795,70.384003,35.790001,161.470001,35.169998,12.34,52.27
8/18/2017,15.3504,4160.620117,295.589996,0,0.001678,690.23999,0.016842,0,2.384,47.281399,46.687801,0.215015,1.01333,69.491997,35.860001,161.5,35.009998,12.37,51.919998
8/21/2017,15.0953,4001.73999,321.591003,0,0.001712,599.63501,0.019753,0,2.70111,47.936001,77.822998,0.195028,0.999263,67.571999,35.98,159.149994,34.919998,12.05,51.98
8/22/2017,14.1499,4100.52002,314.785004,0,0.001716,690.882996,0.021624,0,2.48527,46.7271,91.160004,0.189982,1.00652,68.269997,36.52,162.550003,34.650002,12.17,52.349998
8/23/2017,14.5851,4151.52002,317.519012,0,0.001732,669.400024,0.020222,0,2.58043,53.2481,90.327202,0.198384,1.00201,70.554001,36.580002,165.800003,34.66,12.48,52.23
8/24/2017,13.36,4334.680176,325.610992,0,0.001816,628.109009,0.019024,0,2.37932,50.1856,86.287498,0.205144,1.00492,70.585999,36.830002,165.190002,34.709999,12.5,52.490002
8/25/2017,12.5822,4371.600098,331.915009,0,0.00179,641.054993,0.020497,0,2.49687,51.1768,108.264,0.204303,1.00286,69.610001,36.849998,163.809998,34.669998,12.43,52.029999
8/28/2017,12.2555,4382.660156,347.747009,0,0.001825,596.177002,0.020525,0,2.0429,62.355499,145.403,0.227662,1.00106,69.132004,36.77,164.970001,34.650002,12.23,51.810001
8/29/2017,13.0709,4579.02002,370.666992,0,0.001867,552.927002,0.020104,0,2.32758,63.167,133.035004,0.246818,1.00152,69.472,36.880001,164.699997,34.73,12.15,51.810001
8/30/2017,13.1102,4565.299805,378.484985,0,0.002105,575.20697,0.021224,0,2.35005,64.169296,132.378998,0.237483,1.00074,70.636002,36.93,165.679993,34.889999,12.67,52.119999
8/31/2017,14.0023,4703.390137,383.041992,0,0.002064,588.172974,0.022405,0,2.20379,71.055099,140.406998,0.271803,1.00312,71.18,36.970001,169.440002,35.07,13,52.27
9/1/2017,15.0561,4892.009766,387.740997,0,0.002543,622.16803,0.023954,0,2.38417,86.039703,141.197006,0.292161,1.00437,71.080002,37.220001,170.460007,35.09,13.19,52.049999
9/5/2017,16.4141,4376.529785,312.988007,0,0.001908,541.713013,0.018567,0,0.973716,71.2948,118.823997,0.218497,1.00423,69.917999,36.849998,165.910004,35.02,12.92,50.029999
9/6/2017,16.1702,4597.120117,334.338013,0,0.002019,638.177979,0.020346,0,1.08614,80.114304,121.633003,0.225347,1.00509,68.905998,37.27,165.809998,35.759998,12.86,50.450001
9/7/2017,16.2351,4599.879883,329.428009,0,0.001928,652.85498,0.020096,0,1.36622,78.484299,120.843002,0.247884,1.00135,70.122002,37.540001,166.580002,35.540001,12.63,50.380001
9/8/2017,16.1275,4228.75,296.497009,0,0.001596,583.098022,0.017447,0,1.00683,67.7948,118.043999,0.215725,1.00689,68.68,37.5,163.690002,35.189999,12.25,49.639999
9/11/2017,16.2162,4161.27002,294.532013,0,0.001463,537.809998,0.016993,0,1.02581,66.039902,112.746002,0.212974,1.00107,72.737999,37.84,169,35.77,12.55,50.57
9/12/2017,16.1939,4130.810059,291.463989,0,0.00144,510.406006,0.016324,0,1.03568,64.233704,111.889999,0.211839,1.00529,72.550003,37.860001,169.610001,36.09,12.3,50.900002
9/13/2017,16.6228,3882.590088,277.112,0,0.001398,503.605011,0.015328,0,0.937204,61.730099,111.329002,0.19296,1.00254,73.246002,37.529999,170.369995,36.330002,12.22,51.009998
9/14/2017,16.5954,3154.949951,213.908005,0,0.000854,367.040985,0.011038,0,0.678784,41.5849,83.040199,0.153102,1.00313,75.528,37.380001,169.399994,36.48,12.26,51.48
9/15/2017,16.6641,3637.52002,250.464005,0,0.000865,424.020996,0.012097,0,0.799709,48.212601,99.8545,0.189134,1.00537,75.961998,37.650002,180.110001,37,12.52,52.189999
9/18/2017,16.7987,4065.199951,293.497009,0,0.000947,479.316986,0.013455,0,0.909202,55.525398,100.568001,0.24581,1.00241,77,38.07,187.550003,37,13.08,52.25
9/19/2017,16.7787,3924.969971,282.803986,0,0.00089,527.875,0.011795,0,0.802425,52.8353,97.718903,0.211504,1.00185,75.019997,38.299999,187.350006,37.23,13.12,52.299999
9/20/2017,16.0905,3905.949951,283.742004,0,0.000862,476.050995,0.012236,0.189165,0.74789,51.733799,95.569603,0.223386,1.00454,74.781998,37.82,185.839996,37.07,13.74,51.98
9/21/2017,16.5915,3631.040039,258.579987,0,0.000755,416.264008,0.0106,0.16968,0.70214,46.605801,86.244904,0.202765,1.00472,73.295998,38.240002,180.759995,37.200001,13.41,52.029999
9/22/2017,16.4021,3630.699951,264.309998,0,0.000772,415.092987,0.010776,0.150503,0.715893,48.090302,88.174896,0.196522,1.00459,70.218002,37.77,179,37.18,13.3,52.09
9/25/2017,16.8221,3926.070068,292.332001,0,0.001141,445.799011,0.012073,0.182198,0.917059,51.580101,93.641098,0.215173,1.0013,68.998001,37.07,171,37.16,12.61,51.619999
9/26/2017,16.5264,3892.350098,287.437988,0,0.001151,441.829987,0.012388,0.194958,0.860747,51.546799,93.127197,0.213436,1.00259,69.050003,37.139999,171.960007,37.470001,12.45,51.130001
9/27/2017,17.0193,4200.669922,306.46701,0,0.001173,457.311005,0.014378,0.194586,1.14366,56.2831,101.042999,0.232354,1.00064,68.194,37.25,175.729996,37.540001,12.74,51.549999
9/28/2017,17.0357,4174.72998,299.154999,0,0.00108,447.806,0.013863,0.243795,1.37788,54.085201,97.233498,0.249281,1.00179,67.919998,37.049999,175.679993,37.830002,12.74,51.75
9/29/2017,17.5285,4163.069824,291.46701,0,0.001082,436.774994,0.013204,0.30844,1.26624,52.623001,94.501999,0.236986,0.999863,68.220001,37.549999,178.770004,38.080002,12.75,51.84
10/2/2017,17.2794,4409.319824,297.475006,0,0.001085,421.186005,0.012962,0.356767,1.96467,53.375999,91.544197,0.255674,1.0017,68.306,38.130001,179,39.040001,12.71,51.880001
10/3/2017,18.0745,4317.47998,292.463013,0,0.001108,404.177002,0.012404,0.345535,1.8207,52.349602,92.961197,0.265634,1.00012,69.627998,38.439999,179.369995,39.380001,13.42,52.02
10/4/2017,17.9017,4229.359863,292.65799,0,0.001024,358.446991,0.011851,0.397361,1.60148,51.399502,90.407097,0.243567,1.00125,71.001999,38.27,180.869995,39.34,13.31,51.959999
10/5/2017,17.0855,4328.410156,295.863007,0,0.001001,355.75,0.014576,0.406538,1.67849,51.669498,91.858902,0.232473,1.0003,71.066002,38.459999,180.770004,39.529999,13.34,52.349998
10/6/2017,16.9697,4370.810059,308.588013,0,0.001056,363.014008,0.018403,0.475765,1.57991,52.120098,91.189796,0.232911,1.00109,71.375999,38.459999,181.300003,39.630001,13.23,52.490002
10/9/2017,18.4392,4772.02002,297.391998,0,0.000991,314.161011,0.017601,0.380589,1.40378,50.164001,85.4851,0.189483,0.99978,68.587997,38.77,185.389999,39.860001,13.47,52.880001
10/10/2017,18.0544,4781.990234,299.869995,0,0.001036,321.589996,0.018953,0.407469,1.39336,50.717098,86.821198,0.194932,0.999441,71.117996,38.970001,188.929993,39.650002,13.7,53.869999
10/11/2017,18.1381,4826.47998,303.455994,0,0.001046,314.895996,0.01945,0.450463,1.43373,50.887501,87.4217,0.192717,0.998625,70.919998,40.349998,190.940002,39.299999,13.88,54.119999
10/12/2017,18.6066,5446.910156,304.135986,0,0.001062,313.213013,0.017784,0.444011,1.34376,60.107601,87.0924,0.190453,0.997423,71.136002,40.439999,191.029999,39.189999,14.2,53
10/13/2017,18.2217,5647.209961,338.756989,0,0.001066,321.460999,0.01796,0.434603,1.43548,59.428902,95.134598,0.174872,1.00005,71.113998,40.82,194.589996,39.669998,14.22,52.82
10/16/2017,18.7382,5725.589844,333.384003,0,0.001164,313.643005,0.036865,0.423807,1.4407,64.621902,95.900299,0.176811,0.99801,70.120003,40.889999,197.929993,39.759998,14.26,52.380001
10/17/2017,18.9832,5605.509766,317.082001,0,0.001067,371.730988,0.045842,0.400848,1.38995,59.479,91.284203,0.165404,0.999335,71.150002,41.25,197.75,39.790001,14.16,52.41
10/18/2017,19.348,5590.689941,314.319,0,0.001047,339.165985,0.035133,0.366229,1.32756,60.730801,89.542198,0.162438,1.00268,71.93,41.5,197.580002,40.25,14.07,52.209999
10/19/2017,19.9596,5708.52002,308.088013,0,0.001064,330.806,0.031195,0.3,1.28461,59.7397,88.623901,0.153714,1.00066,70.362,41.07,197.800003,40.09,13.95,52.290001
10/20/2017,20.8734,6011.450195,304.006012,0,0.00105,327.444,0.026757,0.223874,1.24192,60.330601,90.540497,0.152958,1.00102,69.019997,41.119999,196.899994,40.43,13.81,52.02
10/23/2017,20.99,5930.319824,286.950012,0,0.001016,315.595001,0.033832,0.248675,1.18373,54.9202,85.209702,0.141128,0.996536,67.403999,41.209999,196.619995,40.830002,14.1,53.389999
10/24/2017,21.0434,5526.640137,298.328003,0,0.001092,326.890015,0.036649,0.254453,1.24843,55.9632,88.402603,0.157755,1.00275,67.468002,41.32,198.679993,40.950001,14.25,54.25
10/25/2017,21.6493,5750.799805,297.924988,0,0.001056,332.131012,0.035004,0.254435,1.25278,56.494301,88.129898,0.154372,1.00226,65.167999,41.16,193.660004,40.779999,12.33,53.84
10/26/2017,21.8031,5904.830078,296.527008,0,0.001051,338.204987,0.034546,0.227041,1.2086,55.737999,88.581703,0.147397,0.999868,65.234001,41.200001,195.690002,41.349998,12.01,53.799999
10/27/2017,20.8632,5780.899902,297.423004,0,0.001052,367.570007,0.034236,0.224644,1.17418,55.332401,86.745003,0.142509,1.00007,64.174004,42.150002,201.860001,44.400002,11.84,54.57
10/30/2017,20.1964,6130.529785,307.751007,0.028583,0.001151,448.22699,0.031804,0.209849,1.31227,56.390499,88.840698,0.146813,1.00058,64.015999,42.130001,203.839996,44.369999,10.89,54.66
10/31/2017,20.2058,6468.399902,305.878998,0.030437,0.001124,439.053009,0.029182,0.193912,1.31289,55.754101,87.644997,0.154904,1.00071,66.306,42.330002,206.809998,45.490002,10.99,51.009998
