Date,bitcoin,ethereum,cardano,doge,bitcoin-cash,stellar,chainlink,biance,little,monero,bat,tether
27/10/2018,6480.379883,204.210007,0.072886,0.004195,437.527008,0.22876,0.444364,9.65445,51.931999,103.899002,0.244517,0.993097
28/10/2018,6486.390137,205.365997,0.073166,0.004063,441.084015,0.232871,0.440448,9.66679,51.9375,104.975998,0.250345,0.998453
29/10/2018,6332.629883,197.246994,0.069627,0.003847,417.571014,0.222357,0.418148,9.40262,49.0714,101.487999,0.232155,0.996859
30/10/2018,6334.27002,197.556,0.069647,0.00385,421.93399,0.225093,0.45041,9.38704,49.239101,102.553001,0.248102,0.996671
31/10/2018,6317.609863,197.380997,0.069705,0.003764,422.859009,0.223471,0.506044,9.36496,49.441502,103.834,0.245735,0.988122
1/11/2018,6377.779785,198.871994,0.070867,0.003777,424.089996,0.222945,0.514022,9.54922,50.2719,103.880997,0.252364,0.99172
2/11/2018,6388.439941,200.634995,0.072584,0.003773,462.01001,0.234244,0.500783,9.57308,51.3307,105.779999,0.304374,0.993501
3/11/2018,6361.259766,200.186005,0.071479,0.003733,477.993988,0.235706,0.543031,9.53021,50.9734,106.866997,0.289792,0.999433
4/11/2018,6376.129883,207.485992,0.076229,0.003676,560.182983,0.241638,0.503996,9.62754,53.612499,111.795998,0.289806,0.988708
5/11/2018,6419.660156,209.091003,0.076148,0.003622,558.466003,0.246529,0.481368,9.67251,53.546299,111.345001,0.308877,0.993176
6/11/2018,6461.009766,218.451996,0.080952,0.003696,628.507019,0.265596,0.484115,9.78081,55.945099,112.893997,0.316646,0.992796
7/11/2018,6530.140137,217.182999,0.078544,0.003637,617.255005,0.256718,0.482141,9.81693,54.1889,111.513,0.337816,0.99327
8/11/2018,6453.720215,212.231003,0.076493,0.003384,574.434021,0.256043,0.497974,9.65095,52.373402,108.427002,0.304976,0.994333
9/11/2018,6385.620117,210.074005,0.074226,0.00314,544.419006,0.255542,0.492477,9.5542,51.896,106.892998,0.277001,0.994832
10/11/2018,6409.220215,212.533005,0.075221,0.003285,556.499023,0.26123,0.521143,9.55752,52.401798,105.245003,0.276452,0.99718
11/11/2018,6411.27002,211.339996,0.076481,0.003162,533.341003,0.273605,0.509636,9.466,51.364899,106.375999,0.255775,0.990462
12/11/2018,6371.27002,210.417999,0.076001,0.003064,516.307007,0.267326,0.562799,9.36122,50.648201,105.139,0.25034,0.989148
13/11/2018,6359.490234,206.826004,0.073603,0.002945,512.409973,0.257787,0.581442,9.24841,49.696602,105.112999,0.243289,0.985118
14/11/2018,5738.350098,181.397003,0.064824,0.002695,439.308014,0.233043,0.547843,8.40701,43.610802,90.758202,0.214452,0.966644
15/11/2018,5648.029785,180.806,0.063543,0.0028,421.320007,0.241944,0.541633,8.18486,43.948299,88.672501,0.215156,0.982022
16/11/2018,5575.549805,175.177002,0.061151,0.002746,388.820007,0.23885,0.512894,7.88448,42.4589,87.055298,0.224874,0.987027
17/11/2018,5554.330078,174.001007,0.060675,0.002595,387.748993,0.244927,0.48512,7.7182,41.928902,88.003304,0.213502,0.985869
18/11/2018,5623.540039,177.067001,0.061916,0.002643,386.252014,0.249758,0.524238,7.99976,42.3279,89.392998,0.214474,0.992533
19/11/2018,4871.490234,149.175003,0.052582,0.002418,336.954987,0.224412,0.41129,6.63209,36.641102,72.489998,0.180777,0.98273
20/11/2018,4451.870117,130.339005,0.044777,0.002254,223.701996,0.193193,0.341813,5.76021,33.044201,66.486,0.160542,0.968799
21/11/2018,4602.169922,136.701004,0.04778,0.002448,235.951004,0.203688,0.367507,6.19905,34.670601,68.942802,0.175237,0.987504
22/11/2018,4365.939941,126.706001,0.044255,0.002412,211.468002,0.187797,0.342961,5.75555,32.195099,65.858101,0.172165,0.998188
23/11/2018,4347.109863,123.295998,0.043412,0.002361,207.425995,0.181211,0.329343,5.55743,32.159698,66.6269,0.16178,0.98257
24/11/2018,3880.76001,113.494003,0.038458,0.002224,180.688995,0.154205,0.284568,5.11528,29.217699,58.3582,0.146936,0.980224
25/11/2018,4009.969971,116.449997,0.037725,0.00222,184.584,0.159607,0.259428,5.18058,30.8922,58.053299,0.144664,0.980969
26/11/2018,3779.129883,108.334999,0.035806,0.002099,182.042999,0.144795,0.283866,4.92645,29.410999,53.216999,0.137441,0.977243
27/11/2018,3820.719971,110.010002,0.036461,0.002087,179.063004,0.144374,0.287584,4.91305,31.0688,57.131599,0.140898,0.98426
28/11/2018,4257.419922,122.438004,0.042021,0.002246,190.072006,0.162237,0.33146,5.33696,34.626598,63.524101,0.170936,0.998622
29/11/2018,4278.84668,117.542648,0.041866,0.002241,180.983429,0.16508,0.344782,5.346633,33.797447,61.195538,0.169768,0.997377
30/11/2018,4017.268555,113.171417,0.038916,0.002165,173.066895,0.15863,0.322242,5.078572,32.064762,57.792904,0.168052,0.991823
1/12/2018,4214.671875,118.635559,0.041468,0.00225,172.123306,0.166332,0.332692,5.288723,34.340736,59.647549,0.176743,1.001052
2/12/2018,4139.87793,116.388901,0.041672,0.002246,172.113403,0.160301,0.315657,5.250417,33.71315,59.101021,0.181796,0.998372
3/12/2018,3894.130859,108.925018,0.038671,0.002371,159.818253,0.149536,0.288482,5.109251,31.072802,54.837246,0.166837,0.996594
4/12/2018,3956.893799,110.214188,0.037699,0.002196,149.658966,0.147653,0.287812,5.880791,31.186125,56.978962,0.163748,1.000031
5/12/2018,3753.994873,102.475555,0.034251,0.00218,130.541046,0.135936,0.256613,5.984278,29.295238,51.666626,0.148618,0.992966
6/12/2018,3521.101807,91.761055,0.030798,0.002097,107.592735,0.119594,0.222732,4.951687,26.943661,46.534531,0.126409,0.998296
7/12/2018,3419.937256,93.294563,0.029864,0.002104,106.852493,0.115263,0.216468,4.52865,25.272585,46.462021,0.135751,1.001431
8/12/2018,3476.114746,92.159637,0.030678,0.00212,104.0476,0.118993,0.228283,4.700418,24.864017,45.573616,0.138021,1.019975
9/12/2018,3614.234375,95.142059,0.031693,0.002102,109.61795,0.124328,0.239791,4.859104,25.947023,47.746719,0.143979,1.015502
10/12/2018,3502.656006,91.685654,0.030203,0.0021,107.314186,0.118253,0.219072,4.712263,24.6178,44.604153,0.141156,1.016604
11/12/2018,3424.588135,88.945305,0.029551,0.002088,102.072952,0.112835,0.223391,4.940698,23.802383,42.736801,0.137083,1.009794
12/12/2018,3486.950195,90.5933,0.030609,0.002111,102.592163,0.11369,0.226759,5.023137,24.49383,43.936119,0.140454,1.009756
13/12/2018,3313.677246,86.539314,0.02919,0.002065,90.302277,0.1058,0.205696,4.650704,23.668861,40.962246,0.13214,1.003378
14/12/2018,3242.484863,84.308296,0.028358,0.00207,80.37075,0.09774,0.202932,4.533357,23.464331,39.282673,0.132095,1.002197
15/12/2018,3236.761719,84.440811,0.028274,0.002113,77.365776,0.095439,0.203357,4.563012,23.782425,38.851704,0.126136,1.004989
16/12/2018,3252.839111,85.2621,0.029103,0.002125,81.639008,0.096278,0.206882,4.645258,25.59721,39.339485,0.129093,1.006336
17/12/2018,3545.864746,95.133827,0.032824,0.002533,90.34507,0.109693,0.233422,5.110017,29.26889,43.82275,0.138598,1.009941
18/12/2018,3696.059082,101.112457,0.034735,0.002684,105.200768,0.11433,0.270225,5.60027,30.142157,46.582493,0.141547,1.012868
19/12/2018,3745.950684,101.268578,0.034545,0.00272,128.448013,0.114245,0.296346,5.491901,29.682787,46.312855,0.138062,1.022362
20/12/2018,4134.441406,116.216873,0.039401,0.002731,194.230972,0.12655,0.338506,5.792257,32.816872,55.075401,0.149788,1.019417
21/12/2018,3896.543701,109.496231,0.040796,0.002545,194.295609,0.119916,0.298483,5.567144,30.796618,51.819595,0.139191,1.015506
22/12/2018,4014.182617,116.759499,0.042009,0.002502,196.668579,0.12275,0.311306,5.930578,31.855911,51.725052,0.14918,1.020806
23/12/2018,3998.980225,130.765259,0.04423,0.002542,197.662811,0.126585,0.313261,6.059008,33.459675,52.755779,0.148753,1.015955
24/12/2018,4078.599121,140.238007,0.045716,0.00254,182.259674,0.13252,0.307952,6.144924,33.196667,56.335178,0.150679,1.015777
25/12/2018,3815.490723,129.844345,0.041511,0.002404,170.909348,0.121682,0.317662,5.547575,31.134329,50.592655,0.139177,1.01905
26/12/2018,3857.297607,131.865631,0.041198,0.002474,175.5103,0.120607,0.307583,5.713105,30.985901,49.374691,0.141714,1.01955
27/12/2018,3654.833496,116.575912,0.036944,0.002364,150.127579,0.110486,0.275171,5.27545,28.294508,44.466694,0.128489,1.024174
28/12/2018,3923.918701,137.647018,0.041862,0.002434,173.998978,0.121383,0.298379,6.011828,32.51083,49.770248,0.139647,1.02316
29/12/2018,3820.408691,138.018341,0.041508,0.002403,165.059647,0.118036,0.29997,5.83234,31.565002,48.112118,0.13613,1.031473
30/12/2018,3865.952637,139.859451,0.04328,0.002367,163.622131,0.11743,0.298643,5.995711,31.976517,48.364307,0.138512,1.019086
31/12/2018,3742.700439,133.368256,0.041063,0.002346,151.0457,0.112813,0.289444,6.164732,30.468224,46.228168,0.128429,1.013722
1/1/2019,3843.52002,140.819412,0.042547,0.002392,164.854599,0.11593,0.299371,6.075273,31.979931,48.367496,0.131343,1.018335
2/1/2019,3943.409424,155.047684,0.045258,0.002407,171.827377,0.119331,0.316489,6.188613,33.433681,52.252449,0.135878,1.024012
3/1/2019,3836.741211,149.13501,0.042682,0.00236,162.049927,0.113825,0.365974,5.903535,32.026699,49.815357,0.131839,1.019473
4/1/2019,3857.717529,154.58194,0.043812,0.002315,161.39563,0.115361,0.437175,6.065138,32.404167,50.630875,0.138424,1.0172
5/1/2019,3845.19458,155.638596,0.044701,0.002319,160.401215,0.114046,0.395948,6.065543,34.936867,49.931812,0.136645,1.018489
6/1/2019,4076.632568,157.746201,0.049261,0.002328,166.841187,0.120384,0.39701,6.395979,39.298855,54.876587,0.140803,1.023578
7/1/2019,4025.248291,151.699219,0.047996,0.002285,161.243973,0.12322,0.376474,6.291411,37.806274,52.826897,0.137931,1.013987
8/1/2019,4030.8479,150.359634,0.048525,0.002276,161.912628,0.123119,0.424198,6.640054,39.479717,53.155445,0.140805,1.01935
9/1/2019,4035.296387,150.803116,0.052169,0.002266,160.084747,0.123774,0.401805,6.64155,38.985535,52.713856,0.141753,1.01683
10/1/2019,3678.924561,128.625183,0.044529,0.002132,134.966797,0.109879,0.354604,5.915919,33.866009,45.496136,0.125552,1.02346
11/1/2019,3687.365479,127.548325,0.044147,0.002129,131.668579,0.107332,0.444193,6.075342,32.327629,45.804752,0.129713,1.023316
12/1/2019,3661.301025,125.96653,0.043704,0.002148,134.381165,0.106764,0.412244,5.976965,32.384426,45.00779,0.131387,1.020881
13/1/2019,3552.953125,116.897804,0.040241,0.002094,126.349815,0.103609,0.444261,5.568757,30.332897,43.110401,0.120674,1.020091
14/1/2019,3706.052246,129.068726,0.044059,0.002183,133.979843,0.109649,0.48566,6.159282,32.358242,45.914585,0.125732,1.020856
15/1/2019,3630.675293,122.032715,0.04281,0.002111,128.480011,0.105685,0.518795,5.919048,31.507069,44.950611,0.121508,1.020558
16/1/2019,3655.006836,123.547066,0.044777,0.002138,129.169342,0.106891,0.497374,6.186014,31.823418,46.181438,0.124662,1.018522
17/1/2019,3678.563965,123.74192,0.045318,0.002094,131.054535,0.108461,0.483012,6.417832,31.888651,45.653633,0.129176,1.017495
18/1/2019,3657.839355,121.010262,0.044316,0.002106,128.457489,0.106821,0.500732,6.56304,31.311487,45.125832,0.125949,1.017251
19/1/2019,3728.568359,124.51902,0.04575,0.002153,130.204102,0.108304,0.49147,6.635449,32.550724,46.219593,0.129787,1.016782
20/1/2019,3601.013672,119.474831,0.043477,0.002119,123.886467,0.104702,0.490123,6.493869,31.176407,44.113064,0.124779,1.017146
21/1/2019,3576.032471,117.157852,0.042937,0.002101,122.829605,0.10338,0.503412,6.553025,31.21287,44.577305,0.12218,1.013376
22/1/2019,3604.577148,118.747551,0.043578,0.002057,128.440109,0.104103,0.540335,6.523199,31.684425,45.920597,0.12378,1.009036
23/1/2019,3585.123047,117.452606,0.0429,0.002043,132.320099,0.102576,0.509976,6.541402,32.001957,44.880501,0.122508,1.008297
24/1/2019,3600.865479,117.362885,0.043027,0.002039,129.397339,0.10221,0.504242,6.505792,32.776108,45.783047,0.123928,1.00854
25/1/2019,3599.765869,116.378342,0.042691,0.002118,128.370453,0.101741,0.479549,6.737325,32.981812,46.889336,0.128301,1.010522
26/1/2019,3602.460449,116.488739,0.042649,0.002083,127.139671,0.100014,0.472149,7.006565,33.150524,45.73064,0.126224,1.009264
27/1/2019,3583.96582,113.405289,0.041168,0.002027,122.901108,0.096316,0.433749,7.088199,32.592834,46.575417,0.124241,1.008717
28/1/2019,3470.450439,106.589973,0.038772,0.001944,112.496063,0.087904,0.41349,6.206182,31.199259,43.589233,0.113024,1.00883
29/1/2019,3448.116943,105.598213,0.038251,0.001927,111.090454,0.083923,0.455235,6.18167,31.097111,43.710106,0.11446,1.009438
30/1/2019,3486.181641,108.907539,0.039656,0.001961,118.381241,0.085634,0.426929,6.174529,31.930954,44.264606,0.115821,1.007188
31/1/2019,3457.792725,107.061012,0.038374,0.001925,114.810188,0.082631,0.38769,6.268436,31.652176,43.664097,0.113711,1.00649
1/2/2019,3487.945313,107.609787,0.038678,0.001916,116.556725,0.08358,0.419263,6.562617,32.82708,43.722866,0.111662,1.006309
2/2/2019,3521.060791,110.43026,0.039317,0.001936,121.790535,0.08309,0.414927,6.891695,34.394829,43.387623,0.112863,1.0027
3/2/2019,3464.013428,107.492668,0.038029,0.001904,118.828148,0.081347,0.396142,6.738165,33.439255,42.903839,0.110797,1.000047
4/2/2019,3459.154053,107.821602,0.037857,0.001896,119.124779,0.07973,0.394452,7.1005,34.108627,42.796654,0.109163,0.999826
5/2/2019,3466.357422,107.44352,0.037896,0.001888,117.711296,0.077882,0.421776,7.81981,34.256645,43.336124,0.105539,0.999532
6/2/2019,3413.767822,104.919289,0.036663,0.001866,115.333641,0.074387,0.39962,8.086174,32.932987,43.143562,0.116758,1.001003
7/2/2019,3399.47168,104.535301,0.036396,0.001845,115.150208,0.074688,0.401474,7.730325,33.22242,43.212105,0.114314,1.001078
8/2/2019,3666.780273,119.267746,0.040751,0.001956,130.862213,0.081224,0.436519,8.575567,43.464722,48.116745,0.119064,1.001943
9/2/2019,3671.203613,119.430885,0.041058,0.001949,128.641922,0.080808,0.464334,8.871357,44.790283,48.555695,0.119201,1.000295
10/2/2019,3690.188232,124.806488,0.04283,0.001946,127.586723,0.080393,0.452186,9.21154,46.827408,49.827671,0.124895,1.004217
11/2/2019,3648.430664,121.298393,0.041733,0.001906,122.511879,0.077595,0.429451,9.551809,43.182541,48.270901,0.120331,1.003165
12/2/2019,3653.528564,122.572289,0.041751,0.001894,123.445572,0.077616,0.425395,9.341781,43.928642,49.052044,0.118862,1.003979
13/2/2019,3632.070557,122.553604,0.041118,0.001893,123.152405,0.07699,0.444044,8.941073,41.997643,49.330051,0.121619,1.003968
14/2/2019,3616.880859,121.390205,0.04054,0.001897,121.64991,0.076635,0.428376,8.782048,41.640549,46.862133,0.125524,1.006482
15/2/2019,3620.810791,122.100388,0.0406,0.001908,121.961525,0.079276,0.432969,9.273832,42.699669,47.438251,0.12892,1.003441
16/2/2019,3629.787598,123.260216,0.041026,0.001924,122.360916,0.078421,0.440511,9.129251,43.594761,46.915985,0.128665,1.003264
17/2/2019,3673.836182,133.598877,0.041452,0.001992,124.686043,0.079608,0.457499,9.216046,43.928368,48.068752,0.137783,1.000956
18/2/2019,3915.714355,146.098373,0.045605,0.002114,144.405945,0.083691,0.474333,9.634436,48.043175,51.693233,0.143147,1.005453
19/2/2019,3947.094482,145.346191,0.046158,0.002067,143.304779,0.089982,0.458156,10.563078,47.864677,52.327351,0.14047,1.007616
20/2/2019,3999.820557,149.554337,0.047551,0.002079,148.054626,0.091735,0.46611,10.966056,51.785965,52.110649,0.142754,1.006978
21/2/2019,3954.118164,146.130844,0.044969,0.002028,142.928162,0.089091,0.445463,10.492892,49.1516,50.436028,0.136091,1.004418
22/2/2019,4005.526611,149.092453,0.046163,0.002056,145.114944,0.090668,0.452029,10.837115,49.805733,52.642246,0.136812,1.00854
23/2/2019,4142.526855,158.795425,0.048593,0.002083,153.256165,0.094257,0.461889,10.781801,51.680927,53.813164,0.141483,1.008529
24/2/2019,3810.42749,135.852661,0.042456,0.001974,130.267639,0.084234,0.41064,10.113093,44.678593,49.010468,0.132111,1.012046
25/2/2019,3882.696289,139.822861,0.044043,0.00203,135.868454,0.087305,0.470638,9.842012,46.213066,50.078457,0.148485,1.015052
26/2/2019,3854.35791,138.089676,0.043304,0.002023,134.262756,0.0868,0.437432,9.521595,45.491131,49.405342,0.164838,1.010847
27/2/2019,3851.047363,136.125961,0.04327,0.002019,132.787277,0.086195,0.431479,9.899132,45.581425,49.988094,0.158353,1.009045
28/2/2019,3854.7854,136.746246,0.043123,0.001976,132.186966,0.085503,0.427421,10.365178,46.237255,49.121269,0.16288,1.010067
1/3/2019,3859.58374,136.443619,0.043279,0.001994,132.961792,0.085833,0.431785,11.393217,47.48724,49.562172,0.164643,1.006868
2/3/2019,3864.415039,134.206955,0.042838,0.002003,132.538498,0.08446,0.427787,11.869744,49.015366,49.983669,0.179926,1.011416
3/3/2019,3847.175781,132.24942,0.042312,0.001999,131.556305,0.087235,0.424169,11.537903,48.380322,50.107738,0.170575,1.01022
4/3/2019,3761.557129,127.774124,0.040602,0.001982,125.122482,0.083539,0.407811,11.545945,46.432034,48.493286,0.168719,1.011617
5/3/2019,3896.375,137.822388,0.043212,0.001985,132.508774,0.086299,0.432997,13.811967,53.132458,50.548523,0.1774,1.011154
6/3/2019,3903.942627,138.789352,0.042843,0.001983,133.26796,0.085566,0.431821,14.517946,55.784279,50.848656,0.174594,1.010583
7/3/2019,3911.484375,138.0345,0.042944,0.001991,132.156082,0.085541,0.455832,15.145886,57.189034,51.028378,0.181651,1.008475
8/3/2019,3901.131592,135.127075,0.042664,0.00198,129.470261,0.087246,0.466202,14.366936,56.099548,50.01823,0.19532,1.009525
9/3/2019,3963.313721,137.965332,0.046728,0.001998,133.815567,0.089744,0.477456,14.565879,58.086891,50.787418,0.206931,1.005976
10/3/2019,3951.599854,136.758682,0.045698,0.001999,132.837814,0.100039,0.501768,14.494439,57.181866,50.948212,0.197483,1.008822
11/3/2019,3905.227295,133.83403,0.047633,0.001966,130.204941,0.102263,0.46749,14.514414,55.420216,50.2356,0.193109,1.00878
12/3/2019,3909.15625,134.442886,0.047397,0.002012,128.948242,0.104598,0.488552,15.406131,56.997055,51.472065,0.193372,1.006598
13/3/2019,3906.717285,133.263077,0.04659,0.002025,128.933746,0.108199,0.48451,15.115124,55.933186,52.040318,0.190214,1.010083
14/3/2019,3924.369141,133.711594,0.048055,0.002039,133.898117,0.107272,0.491097,15.051104,56.584183,52.354507,0.194224,1.010707
15/3/2019,3960.911133,137.691788,0.050077,0.002048,143.993622,0.107773,0.490087,15.077102,58.989258,53.606991,0.197073,1.009801
16/3/2019,4048.72583,142.398178,0.051621,0.002077,157.579788,0.109619,0.485599,16.119011,61.844753,54.635513,0.199253,1.010961
17/3/2019,4025.229004,140.000549,0.050207,0.002081,156.078995,0.109385,0.483685,15.761146,61.243778,53.535606,0.195199,1.009218
18/3/2019,4032.507324,139.374603,0.050452,0.002083,162.494171,0.115914,0.480714,15.682012,60.264805,53.48814,0.195642,1.010947
19/3/2019,4071.190186,140.519196,0.052594,0.002091,162.42778,0.113248,0.485391,15.693595,60.615566,54.750629,0.194373,1.01401
20/3/2019,4087.476318,140.686356,0.053891,0.002061,160.532928,0.111403,0.486086,15.280023,60.846546,55.880741,0.195065,1.010557
21/3/2019,4029.326904,136.636063,0.0529,0.002054,154.766937,0.107947,0.461061,14.517393,59.378326,53.852985,0.195983,1.011736
22/3/2019,4023.968262,137.181442,0.058062,0.002052,158.340775,0.108693,0.466446,15.266424,59.824001,53.923119,0.198347,1.007622
23/3/2019,4035.826416,138.239868,0.063781,0.002064,167.410812,0.108281,0.463084,15.235995,61.348614,53.840374,0.201546,1.007352
24/3/2019,4022.168213,136.986923,0.061704,0.002054,165.936234,0.106012,0.456405,17.285357,60.223877,53.744678,0.209909,1.005638
25/3/2019,3963.070557,135.031021,0.059025,0.002043,161.618149,0.102469,0.476395,16.841007,59.496738,52.339848,0.20463,1.007552
26/3/2019,3985.080811,135.460358,0.06237,0.002054,161.438049,0.103379,0.463601,16.335665,59.343529,52.940498,0.217075,1.010339
27/3/2019,4087.066162,140.988159,0.067595,0.002085,173.180573,0.108062,0.499871,16.781343,62.251431,54.72979,0.22782,1.012253
28/3/2019,4069.107178,139.416473,0.065828,0.002074,169.454041,0.10744,0.503459,16.80533,61.170486,53.898415,0.254436,1.010852
29/3/2019,4098.374512,142.497421,0.071289,0.002087,170.449982,0.107572,0.499502,16.510141,61.301613,53.482815,0.281778,0.998496
30/3/2019,4106.660156,142.092682,0.071739,0.00208,168.588196,0.107359,0.494278,16.932213,60.621964,53.450191,0.27108,1.000349
31/3/2019,4105.404297,141.514099,0.069746,0.00208,168.937546,0.107651,0.507613,17.40167,60.755398,55.885338,0.289596,1.000559
1/4/2019,4158.183105,141.830322,0.07233,0.002461,167.626999,0.109615,0.556138,17.950502,60.677994,59.97316,0.284441,1.003026
2/4/2019,4879.87793,163.961746,0.085467,0.002795,236.132599,0.121901,0.584279,19.789783,76.19326,69.059052,0.321107,1.008167
3/4/2019,4973.021973,161.458801,0.090723,0.003164,298.352539,0.121339,0.565453,18.753063,84.921936,65.706596,0.286875,1.007502
4/4/2019,4922.798828,158.052536,0.08737,0.003697,286.567657,0.118788,0.54224,19.142689,84.980904,63.926052,0.284135,1.005421
5/4/2019,5036.681152,165.514847,0.091226,0.00359,292.641144,0.126367,0.577468,19.453466,88.677864,69.16214,0.308017,1.00701
6/4/2019,5059.817383,165.947205,0.090289,0.003439,306.074097,0.124729,0.57011,19.115629,92.573418,68.091866,0.303207,1.003663
7/4/2019,5198.896973,174.531647,0.090484,0.003418,319.596527,0.130303,0.577119,19.110271,92.31237,69.807007,0.300154,1.004601
8/4/2019,5289.770996,180.25882,0.087009,0.003045,310.157837,0.131996,0.568899,18.113703,89.493042,71.093414,0.295371,1.008983
9/4/2019,5204.958496,176.114578,0.083749,0.002884,296.04364,0.125384,0.53468,18.435053,86.786964,68.372604,0.290387,1.007853
10/4/2019,5324.551758,177.337479,0.089964,0.003021,305.21991,0.125462,0.520257,18.248579,88.377739,70.977356,0.293985,1.003762
11/4/2019,5064.487793,165.497025,0.083385,0.002789,272.709625,0.116685,0.486123,17.70048,79.677994,66.367119,0.271218,1.005609
12/4/2019,5089.539063,164.736328,0.083463,0.002856,282.853149,0.114609,0.49535,18.434271,78.963959,66.101357,0.288884,1.007195
13/4/2019,5096.586426,164.513351,0.083731,0.002872,279.469482,0.115898,0.539208,18.719797,78.221306,65.323776,0.311498,1.006739
14/4/2019,5167.722168,167.838516,0.084643,0.002882,288.647156,0.116663,0.52874,19.49202,82.937523,66.581505,0.306749,1.005378
15/4/2019,5067.108398,161.574173,0.082307,0.00279,314.118164,0.113629,0.492214,19.402426,79.054703,64.35228,0.294271,1.00121
16/4/2019,5235.55957,167.623444,0.083783,0.002835,318.306274,0.117505,0.503054,19.827456,81.349281,68.903076,0.325965,1.010522
17/4/2019,5251.937988,166.95076,0.083074,0.00281,310.799957,0.116636,0.500259,19.60335,79.327469,67.477394,0.334325,1.006307
18/4/2019,5298.385742,173.814026,0.081775,0.002946,306.956024,0.117363,0.524362,22.038479,82.074875,69.16214,0.35192,1.004995
19/4/2019,5303.8125,173.708435,0.0795,0.002893,306.808075,0.115737,0.51427,24.475281,82.569221,68.56694,0.3776,1.005918
20/4/2019,5337.88623,173.751266,0.076506,0.002902,300.753204,0.115532,0.515661,25.007528,81.512497,69.524529,0.414227,1.005203
21/4/2019,5314.53125,170.046524,0.074106,0.00276,290.480255,0.112404,0.499498,24.193829,77.331558,68.718506,0.444291,1.006657
22/4/2019,5399.365234,171.874664,0.07804,0.002798,292.811829,0.113495,0.496664,23.90811,76.948074,68.592636,0.400512,1.006089
23/4/2019,5572.362305,171.4478,0.074524,0.002772,291.173889,0.111824,0.481483,22.876261,74.845024,69.330948,0.421706,1.008323
24/4/2019,5464.866699,165.826096,0.072645,0.002599,278.936615,0.103259,0.478313,23.129068,73.308945,67.679436,0.416571,1.005564
25/4/2019,5210.515625,154.459396,0.069244,0.002506,266.85202,0.099075,0.445506,22.243107,71.248116,61.301388,0.386984,0.992808
26/4/2019,5279.348145,156.347092,0.069219,0.002519,263.879272,0.09914,0.436926,22.869429,73.115349,62.089672,0.377215,0.991103
27/4/2019,5268.291016,158.434937,0.070196,0.002516,263.940918,0.099951,0.441571,22.341587,72.120903,62.550404,0.390431,0.994751
28/4/2019,5285.13916,157.295074,0.068591,0.002531,255.470123,0.098736,0.448218,22.89934,69.726799,61.229954,0.403177,0.993873
29/4/2019,5247.352539,155.201996,0.064631,0.002466,236.612488,0.096475,0.433501,21.705067,67.960381,60.541924,0.376693,1.00037
30/4/2019,5350.726563,162.166031,0.070346,0.002513,267.758148,0.099953,0.47317,22.127836,74.280876,62.095947,0.38442,1.006049
1/5/2019,5402.697266,160.818344,0.069014,0.002521,271.816498,0.101351,0.476025,21.953621,73.657768,64.959656,0.389092,1.00215
2/5/2019,5505.283691,162.122787,0.068579,0.002611,270.182587,0.100275,0.463421,23.59193,73.777176,64.406868,0.380055,1.001149
3/5/2019,5768.289551,167.952408,0.069858,0.002721,293.013489,0.102295,0.512165,23.749628,79.32653,67.024811,0.378186,1.001222
4/5/2019,5831.16748,164.026581,0.06688,0.00268,291.49115,0.099677,0.494995,22.884832,78.063843,67.791672,0.360978,1.000478
5/5/2019,5795.708496,163.450699,0.066146,0.002653,293.947449,0.098927,0.506979,23.019953,75.984367,66.080147,0.358949,1.002276
6/5/2019,5746.807129,172.653214,0.06678,0.002542,287.66449,0.097809,0.57812,22.206635,74.982758,66.548279,0.345647,0.999546
7/5/2019,5829.501465,169.79866,0.064036,0.002536,286.734985,0.094926,0.544724,20.86418,74.693001,65.544525,0.317269,0.998015
8/5/2019,5982.45752,170.948166,0.064606,0.002537,286.298767,0.093697,0.591537,20.752676,74.620285,67.329552,0.31403,1.001374
9/5/2019,6174.528809,170.289307,0.061691,0.0025,284.186249,0.090232,0.639849,18.828356,74.177139,64.6866,0.281183,0.999281
10/5/2019,6378.849121,173.142746,0.063428,0.002522,287.730011,0.092452,0.67146,19.598108,77.166649,68.072891,0.363884,1.001102
11/5/2019,7204.771484,194.304337,0.075171,0.002754,356.366302,0.104228,0.678823,21.049442,89.22226,77.587059,0.368901,1.000759
12/5/2019,6972.371582,187.325317,0.070086,0.002665,354.029938,0.098866,0.65799,20.830297,84.565514,74.207863,0.35362,0.995634
13/5/2019,7814.915039,196.846283,0.073072,0.002756,384.477142,0.100416,0.646697,23.811028,88.058235,79.157272,0.356282,1.005109
14/5/2019,7994.416016,217.148575,0.084505,0.003068,388.958496,0.112994,0.823082,23.626419,91.620407,83.074654,0.365415,1.000001
15/5/2019,8205.167969,247.153061,0.093951,0.003308,402.927246,0.137002,0.845574,26.894939,101.744568,94.083717,0.405926,1.002776
16/5/2019,7884.90918,264.01001,0.088161,0.003168,398.703644,0.137283,0.926125,26.325806,95.585587,87.010948,0.378718,0.99904
17/5/2019,7343.895508,243.764587,0.08326,0.002962,364.85144,0.126562,0.887731,25.682571,88.995232,82.008835,0.369372,0.996773
18/5/2019,7271.208008,234.59523,0.079104,0.003005,357.617462,0.128833,0.934154,28.396793,86.700188,79.591866,0.373235,0.99664
19/5/2019,8197.689453,261.292206,0.086996,0.003178,421.493286,0.141485,0.99435,29.412844,95.321198,90.621643,0.384338,1.01061
