bitcoin,ethereum,doge,monero,tesla,tsmc,nvidia
-0.008842259,-0.002600708,0.079227858,-0.000936156,-0.024140581,-0.005086907,0.002329782
-0.007846394,-0.000814688,-0.057718649,0.020544182,0.015312795,0.013653659,0.029104772
0.01112715,0.113810495,-0.03802204,-0.02204326,0.019296333,-0.007023712,0.014362334
-0.111325152,-0.098798258,-0.145433226,-0.144541089,-0.010670943,-0.011519866,-0.016872369
0.0112952,0.043104499,-0.002326742,-0.004121318,0.024253813,0.009535497,0.01260969
-0.108457996,-0.075689231,-0.178203591,-0.12441347,-0.014384267,0.003085062,-0.02179812
-0.037756228,-0.124103127,-0.116714805,-0.022388879,-0.015873321,-0.020899005,-0.029452346
-0.2387403,-0.271632708,-0.236358983,-0.272160017,-0.03138186,-0.035677166,-0.088694595
0.108709191,0.127828183,0.21055402,0.167845777,0.002518364,0.014791095,0.054101724
-0.017261906,-0.046523999,-0.014784284,-0.023902174,0.032493263,-0.040019356,0.014173401
0.081154162,0.077173308,0.060720443,0.176248419,-0.09024187,-0.03696919,-0.050557454
0.055463551,0.077677949,0.090800364,0.05205088,-0.015376328,0.027131078,0.06479133
0.021467612,-0.01729846,0.090206268,-0.050660421,0.016961199,0.025239387,-0.017604954
-0.037466635,-0.027363963,0.029885212,-0.053424051,0.024806195,-0.003533109,0.019972035
0.099160741,0.088594921,0.177045751,0.164535285,-0.004179829,0.015685631,0.037088917
0.06836184,0.01442086,0.087716923,0.091764371,0.035836812,0.010858395,0.020823846
0.006617574,0.00769094,-0.043536533,-0.022591258,0.004241553,-0.00091954,-0.010849737
0.108232105,-0.053110496,0.008493822,0.026359862,-0.002148391,0.005961999,0.021261882
-0.064591703,-0.052035886,-0.075062647,0.058105376,-0.004400713,-0.019624386,-0.030863279
-0.066261211,-0.044661837,-0.050166282,-0.131836332,0.037886953,-0.011726213,0.002646485
0.02916568,0.061251121,0.06029563,0.010371822,0.016843269,0.035001904,0.01548957
0.006348117,0.005914023,-0.04759503,0.027275213,0.015138307,0.011550304,0.002639578
0.034034606,0.01024284,-0.007600987,0.029971205,-0.01815387,-0.017948931,-0.002111092
-0.031029471,-0.026614226,-0.044365062,-0.057284979,-0.022852346,-0.006209081,-0.016637674
0.051826876,0.019684608,0.032210747,0.09457268,-0.035998532,-0.014639439,-0.041295561
0.012288391,-0.017752362,-0.125495727,0.093254155,0.012581879,0.006765382,0.018475132
0.042981537,-0.00370528,-0.049355811,0.07948181,-0.005295747,0.011098472,-0.003769669
-0.071017379,-0.043982022,-0.12388633,-0.074651991,-0.015569796,0.001149006,0.027251053
-0.078547142,-0.081738345,-0.135951424,-0.021151812,0.012414997,0.015044733,-0.001322347
-0.058957511,-0.066216159,0.000248478,-0.196526785,-0.009676504,-0.009091017,-0.00273282
-0.006134788,0.033933921,0.029619103,0.033363083,-0.005881773,0.017875824,0.017060738
-0.014284021,-0.040719652,-0.027881483,-0.10481685,0.05454166,0.01402987,0.017896186
-0.001116362,-0.0129494,-0.018018506,-0.044753194,-0.01067881,-0.005099202,-0.008241701
-0.10603202,-0.117420685,-0.116647317,-0.14046359,-0.045514762,0.003550037,0.004149459
0.003747684,-0.004874377,0.003399437,-0.010488066,-0.00315829,0.003537457,0.002409217
0.004506142,-0.015891906,-0.007380107,0.011151257,-0.013138855,-0.007532158,0.00456165
0.034454558,-0.077629279,-0.020144566,0.004948225,-0.024540064,-0.008261809,-0.038582128
0.032243719,0.000806131,0.059529631,0.031620555,-0.009645826,0.005143789,0.03498258
0.00177221,0.008145507,0.002188783,-0.023076748,0.019073089,-0.002904079,-0.004095256
-0.02274573,-0.040007675,-0.036458748,-0.027464738,-0.023753175,-0.022854304,-0.027366533
0.017168711,-0.000153813,0.009029407,0.005648939,-0.024762188,-0.025734514,-0.03740803
-0.07847889,-0.096558007,-0.079176978,-0.081487033,0.008716954,0.03892254,0.048223795
-0.046929197,-0.084800043,-0.044769677,-0.048022159,-0.085762898,-0.022385562,-0.080724625
0.015384599,-0.008561022,-0.00127267,0.05803397,-0.079750209,-0.013957007,-0.018663678
-0.104429509,-0.145189868,-0.105325142,-0.118733718,0.031878441,0.024755435,0.045223363
-0.011495322,0.001183338,-0.010668664,0.0036403,-0.052652951,-0.029216036,-0.046579616
0.051223353,0.075891837,0.063375886,0.065563658,0.05789973,0.022796986,0.019265842
-0.084224756,-0.091230429,-0.07307598,-0.108181359,0.070041406,0.010523982,0.003941629
-0.006201069,0.007041359,-0.020423759,0.018683797,0.063396532,-0.014210622,-0.0217157
-0.026050421,-0.034367547,-0.016345089,-0.067455149,-0.021223235,-0.02099452,-0.032737147
0.02005134,0.073499753,0.034238574,0.030761956,-0.032738627,0.015206797,0.00539965
0.009412415,0.038680041,0.096526825,-0.008988862,0.050619865,0.011771676,0.056407624
0.019352816,0.038587471,0.109754398,0.021456786,-0.012449973,-0.004599847,-0.007354427
0.124126936,0.135349256,0.111876344,0.126352768,-0.023025823,0.010776145,0.036285557
0.000850158,-0.000418038,0.050568967,-0.016160578,0.02106331,-0.027747352,-0.013302088
0.020397289,0.036685752,0.137746526,0.027330436,-0.030870509,0.005144936,-4.32E-05
-0.019621259,-0.01627779,0.034090556,0.008469958,-0.012161197,-0.013148769,0.025799303
0.032535928,0.042616843,0.131738049,0.154014168,0.019482925,-0.009260496,-0.004937648
0.015906496,0.078929658,0.073368601,0.043956021,0.022682688,-0.05870314,-0.031501723
0.064376485,0.080863159,0.011777895,0.130922201,-0.033340922,-0.014781054,-0.001441774
0.009568751,0.042652386,-0.072295208,0.040770495,-0.023954703,-0.005148042,-0.02134464
0.082353199,0.097225779,0.05638792,0.043974741,0.000317573,0,-0.01204296
-0.091932107,-0.140368773,-0.12999087,-0.140856568,-0.00982018,-0.015080941,-0.020737933
0.04808821,0.074188408,0.099709393,0.042373111,0.016921134,0,0.038748384
-0.032239593,-0.024091171,-0.037111689,-0.063060718,0.029679882,0,0.004916413
0.027816756,0.034768565,-0.039884895,-0.038116705,-0.000612317,0.007308908,-0.006338288
-0.013240167,0.005491437,-0.012748869,-0.009098576,0.020276233,0.01240644,0.009910731
0.012739001,0.019895408,0.024768474,0.038394368,0.00409269,-0.030779686,-0.003660831
0.053537158,0.126156754,0.067461894,-0.014869835,-0.057051006,0.009228754,0.029089824
-0.00443317,0.007770447,-0.068220764,-0.018264944,0.033328386,0.012778946,0.025719002
-0.034369951,-0.041450788,-0.089689264,-0.035638115,0.029087598,-0.003634454,0.039452343
-0.014853101,-0.001152252,0.096121371,-0.042585149,-0.002645767,0.018807691,0.006892714
0.009737079,-0.000773316,-0.04040565,0.018475764,0.016031321,0.004329512,0.021258081
-0.030623267,-0.033794588,-0.044773111,-0.041720845,-0.005981632,0.010616935,0.016863829
-0.068936107,-0.067823605,-0.110163269,-0.098559831,-0.013067767,0.00351406,-0.021762822
0.032092194,0.072312534,0.022218098,0.083884942,-0.030658539,0.001001778,0.003255615
-0.023964474,-0.030122797,0.012256421,-0.046999109,-0.027043252,-0.016404204,-0.03913301
-0.016772482,-0.002572156,-0.029215561,-0.029484369,0.008060921,0.012391156,0.001830857
-0.03335154,-0.049865853,-0.045966333,-0.031700627,-0.006794884,-0.021080196,0.00688657
0.019168177,0.03176513,-0.041687938,0.055706243,-0.027506419,-0.013957348,-0.007171123
0.02015916,0.006967622,0.061312636,-0.026367745,0.027330647,0.02696281,-0.006936243
-0.045839471,-0.076477299,-0.103515137,-0.119958495,-0.033890644,0.004297769,-0.006325269
-0.062067659,-0.104300817,-0.06990214,-0.027211596,0.014655186,0.000252314,0.019746056
0.003898283,0.030660243,-0.025953502,-0.0003265,-0.004381229,-0.00963013,0.000605816
-0.014229522,-0.025278813,0.004277776,-0.040266986,0.003592603,0.000763625,0.006398786
-0.001009888,-0.03705936,-0.022155992,-0.044327303,0.01745479,-0.029436647,-0.002771822
-0.008880942,-0.0103078,-0.024445334,-0.014980777,0.02766568,0.004705891,0.017545045
0.011764678,0.031755107,0.01303336,0.001860005,-0.024253127,0.009345888,-0.003167202
0.006289123,0.004142763,0.007330336,0.012879625,0.024595794,0.012837146,0.021302832
-0.003583973,0.022066788,0.031346923,0.016100735,0.016719195,0.019452425,0.027678039
0.015749961,0.027146568,0.033958175,0.04339371,-0.019086397,-0.010816355,0.000830318
0.002645287,-0.003582555,0.035751691,-0.015551488,0.092987368,0.000505689,0.000301712
0.003164613,-0.00319557,-0.014629866,-0.004310198,-0.010730338,-0.001011659,-0.008521972
-0.006968564,-0.006814432,-0.019754397,-0.032271175,0.004954677,-0.015041711,-0.002361077
-0.098898024,-0.11966898,-0.123470125,-0.139463917,0.044454454,-0.004376426,-0.006349243
-0.048130473,-0.070780055,-0.045872347,-0.094010039,0.031623585,0.011288037,0.007492359
-0.035954274,-0.039722485,-0.092174925,-0.03074083,0.005846864,-0.003833922,-0.000685714
0.049982603,0.084780973,0.044096712,0.087090745,0.036843997,-0.011590626,0.017041504
-0.033321874,-0.056880272,-0.014713696,-0.079536349,0.001257232,0.002328918,-0.006201023
0.042191279,0.055241554,0.042516525,0.037182102,0.034735961,-0.011437583,-0.000641139
0.005201158,0.036084751,0.001980199,-0.009517243,-0.050551252,-0.018203879,-0.018734062
0.000975879,-0.00314453,-0.003964326,-0.029531819,0.027059278,0.020814795,0.008191689
-0.006931549,-0.016737337,-0.010983635,0.008661104,-0.041458335,-0.019218678,-0.020023052
-0.100925135,-0.124103885,-0.113275139,-0.111217564,-0.040760863,0.013203255,-0.024250246
0.026838873,-0.011892652,-0.071056469,0.136365295,-0.00186009,-0.043152912,-0.048288207
-0.025199769,-0.061689134,-0.002820876,-0.048026427,0.026638292,-0.001370399,0.011930927
0.010360226,0.021924273,-0.016684009,0.063284854,0.007283353,-0.026401451,-0.026251759
-0.042075519,-0.046265465,-0.033378151,-0.10560234,0.015639015,0.012036563,0.021571192
0.051961304,0.031793047,0.029266303,0.090477999,-0.020148529,0.01710392,-0.01657777
0.06171933,0.08638214,0.107706341,0.102777131,-0.02324514,-0.000547196,0.022290905
-0.012871726,-0.023740294,-0.024341213,-0.014625966,-0.074996799,-0.004113594,-0.0225442
0.016638327,0.021771377,-0.014894299,0.002113876,-0.005483708,0.005480995,0.024564907
0.005162002,-0.000843492,-0.000769823,-0.034527017,-0.000841375,0.018413734,0.018773787
0.010175075,0.005616994,0.002307693,0.012514186,0.030636288,0.014913778,0.007732923
-0.063027167,-0.092828576,-0.076623027,-0.11094836,0.012356283,0.002639864,0.015920734
0.010178712,0.027458683,0.005789925,0.031663587,-0.010944452,-0.025635556,-0.02284536
-0.026285767,-0.037522426,-0.050317103,-0.04192355,-0.00707919,0.009154614,0.014837056
0.001482289,0.009149464,0.011211847,0.018874478,0.006796952,0.012253723,-0.007631598
0.077651933,0.102049215,0.201995251,0.098953809,-0.027888639,0.000529407,-0.004502379
0.082432865,0.041454143,0.123141231,0.062996528,0.039797315,0.00659372,0.021878196
0.006771106,-0.041755838,0.139708065,-0.030336588,0.003588258,0.009679578,-0.007875167
0.012951038,-0.022932581,0.034942676,-0.001661361,-0.011240943,0.03580032,0.001310234
-0.0152125,-0.041124214,-0.1198012,-0.069451648,-0.020984945,0.02284676,-0.004533532
0.047400084,0.00034385,0.006139473,0.025806466,-0.033661874,0.000245538,-0.005916447
0.088454642,0.061337633,0.053622262,0.098480114,-0.019213734,-0.008628255,-0.002810557
-0.02925469,-0.014456016,-0.0215002,-0.032146495,0.037320612,0.012303305,0.012625474
-0.028491419,-0.018058693,-0.04325934,-0.042374412,-0.00679245,-0.001713353,0.01172282
0.026487262,0.012057509,0.007341099,0.023477123,-0.031369032,0.015315748,-0.011127416
0.001892904,-0.027161167,-0.043348589,-0.060798614,-0.023871075,-0.008723123,-0.031807575
-0.050137942,-0.05212256,-0.105598178,-0.074676593,0.027096183,0.002916138,0.002985732
-0.020192345,-0.03070632,0.07046321,0.046608501,0.009015404,0.012059963,0.006553664
-0.007604042,-0.019502223,-0.07012371,-0.042732718,0.150039416,-0.003843387,0.016697542
-0.017699947,0.013578513,-0.009549868,-0.022849964,-0.003927052,0.003363771,0.00588803
-0.06711596,-0.028135501,-0.048807299,-0.055450822,-0.017909369,-0.01498334,0.007626508
-0.028995953,-0.067235641,-0.039638217,-0.049706934,0.104257505,0.00413078,0.011429194
-0.068534824,-0.064085692,-0.100753647,-0.133531635,-0.02461753,0.017546394,0.005704658
0.040774573,0.024855872,0.056352937,0.061525354,-0.049512776,-0.003102281,-0.007613547
-0.060164276,-0.089839267,-0.065922388,-0.091729223,0.00858838,-0.019549338,-0.006533023
0.018083706,-0.153946719,-0.025832476,-0.038728159,0.002584606,-0.007829744,0.005206416
-0.015661306,-0.026753017,-0.030932547,-0.047086664,-0.024914264,0.004900794,0.020520469
0.017398593,0.012229019,0.018847808,0.061838422,-0.026082242,-0.011307864,-0.00902969
0.004146085,0.019923087,-0.004787822,0.016941383,-0.009612366,-0.000989389,-0.006350153
0.038083278,0.091764108,0.068701962,0.085438451,-0.093523109,-0.00695307,-0.050263416
-0.042227816,-0.140607175,-0.035658836,-0.060538689,0.009577589,-0.000747925,0.012260085
0.028168761,0.027431381,0.022951143,0.016368681,0.042713557,0.019509225,0.021870179
-0.017419129,-0.038332126,-0.046009381,-0.052285412,-0.000807937,0.000244602,0.036815875
0.024501682,0.021016558,0.029789437,-0.00019651,-0.004799554,-0.005393541,0.015179799
0.02792823,0.020937417,0.017044686,0.040241787,0.008461539,0.013672136,0.019961354
0.024210667,0.009272406,0.014730217,0.108714467,-0.011057799,0.007007326,0.013427893
0.03027781,0.037441098,0.057226107,0.028240271,-0.023482739,0.01955234,-0.005524434
-0.006945952,-0.02453809,-0.000383656,-0.037611581,-0.022209855,0.041171472,0.014868091
-0.009829421,-0.018161805,0.207207575,-0.007171666,-0.006116798,-0.015298894,-0.002444697
0.008469072,-0.003882902,0.402341082,0.126324992,-0.004927177,0.003216153,0.010277786
0.0450211,0.009561757,0.094475455,0.167652027,-0.043046892,0.011629432,0.010702179
-0.080417816,-0.206859729,-0.066298784,-0.181410057,-0.028824724,0.002490661,-0.018786572
-0.039587838,-0.009149416,0.015894108,0.020864685,0.000747743,-0.003851868,-0.02068518
-0.009556698,-0.058181224,0.057590789,-0.048926365,-0.065110555,0.018666954,-0.003158459
-0.021470247,-0.097227776,0.261334615,-0.057351919,0.081175849,-0.005810117,0.010501664
-0.001343778,-0.062892152,-0.085219073,9.47E-06,-0.021454394,-0.001570035,-0.007049955
0.004829112,-0.009419256,0.019712779,-0.012592552,0.038953694,-0.013787087,-0.017005866
0.025723517,0.142241242,0.015220526,0.071319522,-0.003724211,-0.011674598,0.011639617
-0.000706077,0.001867106,-0.058757279,0.043080511,0.019636026,0.022314223,0.018584967
-0.03619457,-0.06776606,0.010142565,-0.087260912,-0.00122029,-0.014744557,-0.009085025
0.014242424,0.059352986,-0.042873058,0.047859917,-0.034083982,-0.004580791,-0.010679995
0.004266346,-2.86E-05,-0.064215328,-0.02643848,0.04816164,0.010504755,0.003535996
0.018753904,0.067321111,0.015216146,0.059931481,-0.002310221,0.003401704,-0.021180192
0.032486666,0.093421723,-0.001933387,0.062182543,0.002577709,-0.002493416,-0.010684741
-0.020936439,-0.075160455,-0.001232286,-0.069069038,0.00193729,0.018662666,0.008504256
-0.022841249,-0.045733331,0.001584089,0.007952337,0.004361819,-0.01616925,0.010147779
0.007499923,-0.012239097,0.001581584,-0.006974299,0.028139465,0.002261466,-0.00556664
0.027598692,0.056940142,0.031798083,0.031188614,-0.006676382,0.011007592,0.001796605
-0.004897602,-0.027023441,-0.008198167,-0.018620123,-0.149678653,-0.013495437,0.04968016
-0.008238039,0.036926375,0.018857265,-0.021885663,0.159966295,0.011258844,0.029245734
-0.005099773,-0.015665842,-0.020058466,0.019944546,-0.031651109,-0.023562509,-0.010002772
-0.008195394,-0.029899259,-0.020819628,-0.018513571,-0.020879548,0.007764369,0.000872281
0.011331035,0.007811093,-0.010397486,-0.001317526,-0.044993073,-0.035424448,-0.026290344
0.006938349,0.023935196,0.004242538,0.002990286,-0.073150443,-0.019034574,-0.03434745
0.004482215,0.007240856,-0.016182446,-0.00525414,-0.044455214,-0.016225129,-0.015272019
-0.001442638,-0.005568286,0.010166858,-0.005273104,0.047694893,-0.001465844,-0.000865709
-0.00863471,-0.009754317,-0.014838924,-0.0018932,-0.022784275,-0.038634188,-0.077694936
-0.051295382,-0.175128629,-0.104720311,-0.122438676,-0.01826768,-0.01047395,-0.043932013
0.00292716,0.037433296,0.048218572,0.003232308,0.025636949,0.018321149,0.04738565
0.050038712,0.063879982,-0.005542298,0.061611847,0.003125145,-0.023212367,-0.046322973
-6.52E-05,0.001981784,-0.039282041,0.002666581,0.063432839,0.031998617,0.043438998
-0.007865727,-0.014559127,-0.086993257,-0.019111558,-0.017543386,-0.011058117,-0.01133193
-0.010401674,-0.018181153,-0.047421239,-0.023518049,-0.029384742,-0.026374566,-0.014629652
-0.001746207,0.001842395,0.018970759,0.007839894,-0.014926524,-0.002337967,-0.044214588
0.00335841,0.001554799,-0.02354115,0.01660784,0.003647168,0.006997566,0.008905565
-0.00176194,0.001430007,-0.045451721,0.027883752,0.119727029,-0.018770129,-0.044935494
0.003099025,-0.002371428,-0.064602441,-0.01385407,-0.019360724,-0.040821995,-0.103071122
-0.003014126,-0.005573511,-0.050876204,-0.005889192,0.087432992,0.024639097,0.041405507
-0.000237825,0.003004578,0.069369448,-0.012340471,0.049688119,-0.019444335,-0.047037963
-0.022194384,-0.030368612,-0.034992716,-0.03419119,0.01186647,-0.009315026,-0.066029024
0.000258964,0.001565368,0.000779525,0.010439193,-0.014893062,0.039135934,0.089504433
-0.002633627,-0.000886233,-0.022590927,0.012413722,0.022242367,0.008434394,0.037846152
0.00947909,0.007525516,0.003447822,0.000452514,0.020423333,0.024628621,0.033947396
0.001670057,0.00882594,-0.001059603,0.018115472,0.006167692,-0.006938227,-0.014733671
0.004875083,0.041282266,-0.040844082,0.051272042,-0.01456822,-0.007765998,-0.014765058
0.006420435,0.043796714,0.020224794,0.013815801,-0.00099641,0.006475868,-0.003358355
0.010642787,-0.005825981,-0.016091988,-0.012308123,0.020603816,0.011551919,0.012851748
-0.011771661,-0.023064993,-0.072100724,-0.028064022,0.00926296,-0.012326787,-0.037166544
-0.010608136,-0.010215445,-0.074835642,-0.014248839,-0.002535968,-0.016413055,-0.001554715
-0.002249781,0.00163615,-0.024501548,-0.016545031,-0.0564253,-0.026888323,-0.081672886
-0.001850603,-0.017218144,-0.039612435,-0.000247332,0.022239465,0.00913251,0.050261344
-0.102776493,-0.131189863,-0.088710613,-0.146837103,0.015438342,0.011695986,-0.01069365
-0.015864956,-0.003263383,0.038221213,-0.023249031,0.012824405,0.017810843,0.026028783
-0.012915842,-0.03162773,-0.01947411,-0.018406293,0.01670613,-0.043779402,-0.207711619
-0.134991039,-0.160676769,-0.127204555,-0.183094932,-0.00237362,-0.022491349,-0.127822292
-0.090075634,-0.134981347,-0.070234337,-0.086457195,-0.017062714,-0.011438261,0.029820475
0.033203656,0.047657301,0.082564949,0.036285805,-0.027128034,0.014761416,-0.0297513
-0.057016689,-0.103208136,-0.036186107,-0.034168804,-0.037232095,-0.005822809,0.002001954
-0.140017432,-0.129359683,-0.117624217,-0.224730525,0.060062959,0.02417703,0.054030943
0.010945085,0.01534302,-0.005733413,0.070979486,-0.006029703,-0.001086393,0.004433106
0.108224446,0.107033523,0.073423228,0.106062016,0.011419775,0.032351412,0.040413472
0.005020181,-0.040803583,-0.002228661,-0.037345099,-0.019447902,-0.002106875,-0.017075083
-0.063081298,-0.037897596,-0.034501833,-0.057208278,0.026922756,-0.009004298,0.037848541
-0.031131696,-0.038243897,0.090891446,-0.052496365,0.02259708,0.029876436,0.039648941
0.015988812,0.011765899,-0.076674283,0.038312477,0.003369641,-0.033874869,-0.079087459
-0.116685369,-0.183237666,-0.046129772,-0.202487473,0.009297731,-0.015612646,0.007482546
-0.029151749,0.016573862,0.003332543,-0.001559413,-0.014118898,-0.009266924,-0.069855082
0.023899335,-0.01739591,-0.00190295,-0.040808255,0.019859002,-0.002467445,0.028385383
-0.022540328,-0.030344292,-0.005730675,-0.042766572,0.004399428,0.007384171,-0.024463803
0.018046273,0.018358629,0.010955099,0.027676339,-0.000436307,0.018359046,0.004779652
-0.050968961,-0.045781451,-0.022031542,-0.070085925,0.027416694,-0.001338482,-6.71E-05
-0.021718554,-0.026118537,0.002418381,-0.041867282,-0.029847387,-0.021663533,-0.016523719
0.089442095,0.120804335,0.201855764,0.109369558,-0.048432022,-0.008522333,-0.019791668
0.041485075,0.060948728,0.057903848,0.061071695,-0.033236702,0.014798763,0.023131969
0.0134083,0.001542842,0.013323661,-0.005805216,-0.012119492,-0.014522738,-0.059081865
0.098676791,0.137681865,0.004035962,0.173283605,-0.054274165,-0.00970744,-0.0249272
-0.0592623,-0.059567912,-0.070537192,-0.060934814,0.013823711,-0.004749331,-0.04179396
0.045663647,0.247450901,-0.001966569,0.083550812,-0.079305472,-0.011831068,-0.019404505
-0.05578674,-0.061557572,-0.026327807,-0.131881206,0.098876947,0.040810577,0.046283945
-0.053916299,-0.123240791,-0.045481174,-0.104697505,-0.031019895,0.000543949,-0.014606594
0.071040286,0.166149902,0.029180895,0.112676916,0.054598173,0.009740337,0.018730221
-0.04728343,-0.031578424,-0.036824244,-0.073828067,-0.003210047,-0.006212012,-0.00112292
0.052238292,0.150618564,0.025669409,0.122497451,-0.070582392,-0.010622461,0.020169755
-0.027422322,-0.038880705,-0.01971954,-0.047763451,-0.031977549,-0.06096693,-0.062319113
0.005452332,0.035872309,-0.019251931,0.016238258,0.056094294,0.017597453,0.062098864
0.042510901,-0.018824574,-0.013043663,0.042458906,0.052935044,0.007407413,0.051586902
0.001390155,-0.008869753,-0.003946508,0.006200072,0.001163686,-0.008265716,-0.025210473
0.001103002,0.002945134,-0.004403354,-0.008342202,0.009437967,0.018994249,0.019475846
-0.092459282,-0.159072502,-0.060955656,-0.147250944,0.018844771,0.022491494,0.018415405
0.00229177,-0.008407304,-0.00140812,0.006760442,0.006616322,0.005203435,0.024486063
0.005054985,0.01184971,0.025047692,0.002394981,-0.037735986,-0.02349156,0.010759618
-0.020548563,-0.056055858,-0.033538309,-0.021218469,0.029553069,0.007799566,-0.003796129
0.006679301,0.01233302,0.012709044,0.027013589,0.004692353,-0.011160886,-0.006896342
0.006424486,0.001575922,-0.0207947,-0.011494755,0.003634465,0.018073674,0.019164847
-0.005649816,-0.022322754,0.005714301,-0.011628334,-0.13893015,0.015041963,0.033763078
-0.014668165,-0.018875532,-0.023541803,0.017458899,-0.011111595,-0.01283998,-0.053398285
-0.005411672,-0.010964921,-0.006829295,-0.022910329,-0.03864009,0.003294074,0.00348916
0.004381431,-0.000764183,-0.001959824,0.019910446,0.013538387,0.031028983,0.05569116
-0.00030542,-0.008424263,0.038012756,0.023876402,0.01879255,0.013196286,0.014529002
-0.036584412,-0.087857007,-0.085724541,-0.072980102,-0.002224395,-0.018523949,-0.148784729
-0.006456127,-0.009347997,-0.008783317,0.002769164,0.003637347,-0.030095724,-0.047559046
0.010978783,0.030857807,0.017490158,0.012606062,0.037316917,0.028491927,0.043056525
-0.008176607,-0.017100379,-0.018528579,-0.013659211,-0.00568382,0.006399969,0.04525209
0.008682383,0.005112723,-0.004686288,0.001345029,0.016763179,-0.001329938,0.00679423
-0.008288761,0.001966427,-0.010493276,-0.021411293,0.002175621,0.009800079,0.030283674
0.002080242,-0.003512714,-0.004228336,0.012526638,0.02667915,0.008137622,0.005148302
-0.015287694,-0.023773936,-0.011720965,-0.004453354,-0.012935286,0.012729149,0.020136036
-0.004196583,-0.003666555,-0.011317825,0.001587458,-0.031087949,-0.016133657,-0.037152279
0.075693936,0.131846109,0.058422294,0.107509581,-0.005576297,-0.008694509,0.005074608
-0.005016847,0.016882636,-0.025894766,0.00319867,0.0227606,0.013144248,-0.011676197
0.00139631,0.010447403,-0.00631581,0.016052942,-0.003297866,0.009099192,0.031720965
-0.005890543,-0.000152452,-0.000528123,0.005651592,-0.011742465,-0.013286583,0.011248315
-0.004190874,-0.009538326,0.002110819,-0.051323498,-0.014380694,-0.001837512,0.010734913
0.001085963,0.005833367,0.005781882,0.012218936,0.013439228,0.000787892,0.018020798
0.086281758,0.174274862,0.080042708,0.098090312,-0.007302191,0.009666934,-0.004458871
0.013269765,0.028541364,0.005788728,-0.004149875,-0.010128285,0.013942932,0.012119848
-0.01149189,-0.023157373,-0.024836923,-0.032663562,-0.038166323,-0.000512952,-0.017689434
0.012917451,0.020064191,0.013712262,0.042813192,0.01187854,0.010463258,0.021717884
-0.031145228,-0.064190261,-0.012726555,-0.049928038,0.013682241,0.004812039,-0.003145844
-0.007325399,-0.012473043,-0.003454235,-0.01353236,-0.003050519,0.000505077,-0.010070043
-0.000859279,-0.014322659,-0.001979219,0.011726301,0.055123372,-0.003794995,-0.010815772
0.000970184,0.004546348,-0.02152774,-0.017492739,0.016199024,-0.010191222,-0.007427354
0.001244001,-0.002215508,0.009068072,0.008935763,-0.081682718,0.008669101,0.014096993
-0.025726337,-0.065647433,-0.006036236,-0.021802526,-0.032511715,-0.006111478,0.002107091
0.035213632,0.075701764,0.001512478,0.041508371,-0.031396066,-0.003326138,-0.001659719
0.001940339,0.006991518,-0.001008065,0.005919965,-0.001085387,-0.005911828,-0.028974389
0.001929965,-0.005453677,0.004026176,0.003528218,0.001266212,-0.004133305,-0.018519716
-0.002650275,-0.021288022,-0.00554018,-0.01999437,0.026930773,-0.011193661,0.00920316
0.001049325,-0.009615182,-0.007095823,0.0043364,0.023581224,0.011452442,0.067380668
0.00100557,0.004539019,0.023128231,0.024315295,-0.026330089,0.006706319,0.00852755
-0.000624106,-0.008814272,0.006440448,0.010979531,0.019570079,0.007937489,0.036846537
0.004508158,0.00336,0.006889791,0.006019263,0.003454729,-0.009996213,-0.018313978
0.009268473,0.02933257,0.004404216,0.023641461,-0.051409505,0.021155421,0.025346498
0.017914264,0.012147527,0.016945455,-0.002219542,-0.021802229,0.005031357,-0.005077358
0.009547038,0.008178812,0.003833258,0.02332891,-0.007523874,-0.002261024,0.039232153
0.003992357,0.001188881,-0.014451119,0.020430938,0.022659812,0.002261024,-0.007483472
-0.014328402,-0.02921207,-0.00340219,-0.036961961,0.001533911,0.02942487,0.053258151
-0.001330795,0.003983527,-0.000974184,0.001301476,-0.035246486,-0.014975142,-0.035639019
-0.015249428,-0.015799907,-0.004395611,-0.029801317,-0.015658916,-0.012694682,-0.021180483
0.005538473,0.003174499,0.005369796,0.011410611,0.027832709,0.011952433,0.017624846
0.025269802,0.039996871,0.014979744,0.033239564,0.026024303,-0.004962814,-0.002094095
-0.004403784,-0.011210246,-0.005289745,-0.015307097,0.013696104,0.003476512,0.004240289
0.007166826,0.021858239,0.006248518,-0.007740684,0.00444065,0.015252424,0.012948237
0.014487791,-0.004692474,0.164840143,0.114536741,0.032759836,0.00996,0.015034558
0.16004198,0.145001717,0.127264335,0.141064836,-0.011477189,-0.002420113,0.003942192
0.018907493,-0.015383137,0.124004943,-0.049762648,0.020530781,0.012521257,0.03024823
-0.010150462,-0.021322524,0.15568463,-0.027472338,-0.085937158,0.005964469,-0.001910423
0.022870127,0.046133417,-0.029369477,0.078726625,0.026459903,0.004509299,0.014187638
0.049027591,0.085332806,-0.164651301,0.027541099,-0.006421541,0.003781593,0.004389389
-0.016163227,-0.023258912,-0.054322682,-0.039022484,-0.003262949,-0.004255326,-0.013279282
0.022716803,0.006919784,0.046409683,0.037388679,0.01367711,0.003783405,0.014894396
-0.050075525,-0.069101359,-0.079904794,-0.067159159,-0.028065389,-0.006392848,-0.002919473
0.004934263,-0.004607035,0.023738936,-0.004012462,-0.002685912,0.011337013,-0.008019952
